recruitType,year,ranking,name,school,committedTo,position,height,weight,stars,rating,city,stateProvince,country
HighSchool,2006,33,Akeem Hebron,Good Counsel,Georgia,OLB,73,200,4,0.9809,Milledgeville,GA,
HighSchool,2006,34,Brandon Spikes,Crest,Florida,ILB,75,235,4,0.9809,Shelby,NC,
HighSchool,2006,35,Keiland Williams,Hargrave Military Academy (HS),LSU,RB,72,215,4,0.9805,Chatham,VA,
HighSchool,2006,36,David Ausberry,Lemoore,USC,WR,76,215,4,0.9803,Lemoore,CA,
HighSchool,2006,37,Brandon Warren,Alcoa,Florida State,TE,74,230,4,0.9783,Alcoa,TN,
HighSchool,2006,38,Connor Smith,Colerain,Ohio State,OG,76,313,4,0.9783,Cincinnati,OH,
HighSchool,2006,39,Konrad Reuland,Mission Viejo,Notre Dame,TE,78,240,4,0.978,Mission Viejo,CA,
HighSchool,2006,40,Adron Tennell,Irving,Oklahoma,WR,77,200,4,0.9778,Irving,TX,
HighSchool,2006,41,Allen Walker,Olive Branch,Ole Miss,S,74,200,4,0.9774,Olive Branch,MS,
HighSchool,2006,42,Joshua Tatum,McClymonds,USC,ILB,73,220,4,0.9768,Oakland,CA,
HighSchool,2006,43,Justin Boren,Pickerington Central,Michigan,OG,75,320,4,0.9767,Pickerington,OH,
HighSchool,2006,44,Stephen Schilling,Academic Institute,Michigan,OT,77,290,4,0.9763,Bellevue,WA,
HighSchool,2006,45,Emmanuel Moody,Coppell,USC,RB,72,195,4,0.976,Coppell,TX,
HighSchool,2006,46,A.J. Wallace,Maurice J. McDonough,Penn State,CB,73,195,4,0.9752,Pomfret,MD,
HighSchool,2006,47,Devin Ross,Rancho Cucamonga,Arizona,CB,71,185,4,0.9747,Rancho Cucamonga,CA,
HighSchool,2006,48,Dorin Dickerson,West Allegheny,Pittsburgh,ATH,74,205,4,0.9743,Imperial,PA,
HighSchool,2006,49,Reshad Jones,Washington,Georgia,S,73,175,4,0.974,Atlanta,GA,
HighSchool,2006,50,Jake Locker,Ferndale,Washington,DUAL,75,230,4,0.9728,Ferndale,WA,
HighSchool,2006,51,Butch Lewis,Regis Jesuit,USC,OT,78,280,4,0.9727,Aurora,CO,
HighSchool,2006,52,Raeshon McNeil,Davie County,Notre Dame,CB,72,175,4,0.9724,Mocksville,NC,
HighSchool,2006,53,Darrin Walls,Woodland Hills,Notre Dame,CB,72,190,4,0.972,Pittsburgh,PA,
HighSchool,2006,54,Charles Scott,Jonesboro-Hodge,LSU,RB,72,220,4,0.9712,Jonesboro,LA,
HighSchool,2006,55,Deantwan Whitehead,West End Sch,Louisville,SDE,78,245,4,0.971,Birmingham,AL,
HighSchool,2006,56,Jamere Holland,Taft,USC,WR,73,175,4,0.9708,Woodland Hills,CA,
HighSchool,2006,57,Jonas Mouton,Venice,Michigan,S,74,210,4,0.9708,Los Angeles,CA,
HighSchool,2006,58,Jermaine Gresham,Ardmore,Oklahoma,TE,78,230,4,0.9707,Ardmore,OK,
HighSchool,2006,59,Derrick Hill,McClymonds,California,DT,74,280,4,0.9695,Oakland,CA,
HighSchool,2006,60,Knowshon Moreno,Middletown South,Georgia,RB,71,205,4,0.9695,Middletown,NJ,
HighSchool,2006,61,Darian Hagan,Crenshaw,California,S,71,180,4,0.9684,Los Angeles,CA,
HighSchool,2006,62,Isiah Williams,Chicago Vocational Center,Illinois,PRO,74,210,4,0.968,Chicago,IL,
HighSchool,2006,63,Justin Anderson,Irwin County,Georgia,OG,77,320,4,0.9665,Ocilla,GA,
HighSchool,2006,64,Damian Williams,Springdale,Arkansas,WR,73,199,4,0.9657,Springdale,AR,
HighSchool,2006,65,NaDerris Ward,McClymonds,Georgia,TE,77,250,4,0.9653,Oakland,CA,
HighSchool,2006,66,Jamar Hornsby,Sandalwood,Florida,ATH,75,195,4,0.9636,Jacksonville,FL,
HighSchool,2006,67,Jai Eugene,Destrehan,LSU,CB,71,175,4,0.9625,Destrehan,LA,
HighSchool,2006,68,Terrence Austin,Long Beach Poly,UCLA,WR,71,175,4,0.958,Long Beach,CA,
HighSchool,2006,69,Jeremiha Hunter,Harrisburg,Iowa,OLB,74,220,4,0.9553,Harrisburg,PA,
HighSchool,2006,70,Kylan Robinson,Chamberlain,Miami,RB,73,215,4,0.9545,Tampa,FL,
HighSchool,2006,71,Nate Byham,Franklin Area,Pittsburgh,TE,75,215,4,0.9545,Franklin,PA,
HighSchool,2006,72,Jacques McClendon,Baylor School,Tennessee,OG,75,295,4,0.9531,Chattanooga,TN,
HighSchool,2006,73,Chris Bell,Granby,Penn State,WR,75,205,4,0.9529,Norfolk,VA,
HighSchool,2006,74,Marcus Sims,North Florida Christian,Florida State,ILB,72,220,4,0.9518,Tallahassee,FL,
HighSchool,2006,75,Pat Devlin,Downingtown East,Penn State,PRO,75,200,4,0.9513,Exton,PA,
HighSchool,2006,76,Brandon Wood,Haralson County,Georgia,SDE,73,287,4,0.9501,Tallapoosa,GA,
HighSchool,2006,77,Jermaine Cunningham,Stephenson,Florida,WDE,76,200,4,0.95,Stone Mountain,GA,
HighSchool,2006,78,DeAndre McDaniel,Amos P. Godby,Clemson,S,72,185,4,0.9491,Tallahassee,FL,
HighSchool,2006,79,Thaddeus Gibson,Euclid,Ohio State,OLB,74,205,4,0.9489,Euclid,OH,
HighSchool,2006,80,Jarred Fayson,Hillsborough,Florida,ATH,73,195,4,0.9487,Tampa,FL,
HighSchool,2006,81,Tim Hawthorne,Homewood,Auburn,WR,74,200,4,0.9466,Birmingham,AL,
HighSchool,2006,82,Josh Freeman,Grandview,Kansas State,PRO,78,230,4,0.9462,Grandview,MO,
HighSchool,2006,83,Antonio Logan-El,Forestville,Penn State,OG,77,310,4,0.9462,District Heights,MD,
HighSchool,2006,84,Mark Johnson,Dorsey,Ohio State,ILB,76,230,4,0.9449,Los Angeles,CA,
HighSchool,2006,85,Deon Beasley,West Orange-Stark,Texas,CB,70,160,4,0.9431,Orange,TX,
HighSchool,2006,86,Jared Odrick,Lebanon,Penn State,DT,78,305,4,0.9429,Lebanon,PA,
HighSchool,2006,87,Dustin Earnest,Texas High,Texas,ILB,75,220,4,0.9428,Texarkana,TX,
HighSchool,2006,88,Bart Eddins,Trinity Presbyterian School,Auburn,DT,76,265,4,0.9422,Montgomery,AL,
HighSchool,2006,89,Ryan Hill,James Rickards,Miami,CB,72,205,4,0.9421,Tallahassee,FL,
HighSchool,2006,90,Zach Frazer,Mechanicsburg Area,Notre Dame,PRO,76,215,4,0.9419,Mechanicsburg,PA,
HighSchool,2006,91,Richard Dickson,Ocean Springs,LSU,TE,75,235,4,0.9416,Pascagoula,MS,
HighSchool,2006,92,Cordera Eason,Meridian,Ole Miss,RB,72,240,4,0.9411,Meridian,MS,
HighSchool,2006,93,Jamie Cumbie,Morris Community,Clemson,SDE,78,255,4,0.9387,Morris,IL,
HighSchool,2006,94,Caz Piurowski,Land O' Lakes,Florida State,TE,79,240,4,0.9379,Land O Lakes,FL,
HighSchool,2006,95,Derek Simmons,Armijo,USC,SDE,76,300,4,0.9369,Fairfield,CA,
HighSchool,2006,96,Shareece Wright,Colton,USC,CB,71,185,4,0.9368,Colton,CA,
HighSchool,2006,97,Derek Burton,Muskogee,Oklahoma State,SDE,75,250,4,0.9361,Muskogee,OK,
HighSchool,2006,98,Jeff Cumberland,Brookhaven,Illinois,TE,76,220,4,0.9353,Columbus,OH,
HighSchool,2006,99,Mon Williams,Horn,Florida,RB,74,195,4,0.9343,Mesquite,TX,
HighSchool,2006,100,Ray Small,Glenville,Ohio State,WR,71,180,4,0.9337,Cleveland,OH,
HighSchool,2006,101,Phillip Payne,South Garland,Texas,WR,74,200,4,0.9335,Garland,TX,
HighSchool,2006,102,Clarence Bailey,Trenton Central,South Carolina,OT,78,308,4,0.9333,Trenton,NJ,
HighSchool,2006,103,Lance Kendricks,King,Wisconsin,WR,76,210,4,0.9332,Milwaukee,WI,
HighSchool,2006,104,Neil Caudle,Spain Park,Auburn,PRO,74,192,4,0.9327,Birmingham,AL,
HighSchool,2006,105,Byron Maxwell,Fort Dorchester,Clemson,CB,73,185,4,0.9295,North Charleston,SC,
HighSchool,2006,106,Tony Wilson,Mainland,Georgia,WR,71,170,4,0.9286,Daytona Beach,FL,
HighSchool,2006,107,Kurt Coleman,Northmont,Ohio State,CB,71,180,4,0.9285,Clayton,OH,
HighSchool,2006,108,Michael Goodson,Klein Collins,Texas A&M,RB,72,205,4,0.9285,Spring,TX,
HighSchool,2006,109,Elijah Fields,Vincentian Academy/duquesne Univ,Pittsburgh,S,74,200,4,0.9276,Pittsburgh,PA,
HighSchool,2006,110,Lamarr Houston,Doherty,Texas,SDE,75,257,4,0.9274,Colorado Springs,CO,
HighSchool,2006,111,Kiante Tripp,Westlake,Georgia,OT,78,293,4,0.9269,Atlanta,GA,
HighSchool,2006,112,Brandon Antwine,Garland,Florida,DT,72,290,4,0.9265,Garland,TX,
HighSchool,2006,113,Matt Carufel,Cretin Derham Hall,Notre Dame,OT,77,280,4,0.925,Saint Paul,MN,
HighSchool,2006,114,Stevie Brown,Columbus East,Michigan,S,72,200,4,0.9239,Columbus,IN,
HighSchool,2006,115,Mario Fannin,Lovejoy,Auburn,ATH,71,210,4,0.9238,Hampton,GA,
HighSchool,2006,116,Andrey Baskin,Woodrow Wilson,Syracuse,WR,75,195,4,0.9236,Camden,NJ,
HighSchool,2006,117,Jonathan Nelson,Mansfield Summit,Oklahoma,CB,72,180,4,0.9229,Arlington,TX,
HighSchool,2006,118,Prince Miller,Byrnes,Georgia,CB,69,185,4,0.9226,Duncan,SC,
HighSchool,2006,119,D'Vontrey Richardson,Lee County,Florida State,ATH,73,200,4,0.9223,Leesburg,GA,
HighSchool,2006,120,Doug Thacker,Seminole,Florida State,SDE,75,245,4,0.9222,Sanford,FL,
HighSchool,2006,121,Justin Williams,Charlton County,Florida,WR,73,205,4,0.9217,Folkston,GA,
HighSchool,2006,122,Anthony Lewis,Haltom,Texas A&M,OLB,74,220,4,0.9217,Fort Worth,TX,
HighSchool,2006,123,Andrew Quarless,Westfield,Penn State,TE,76,222,4,0.9215,Chantilly,VA,
HighSchool,2006,124,Jermaine Williams,Maryvale,Arizona State,SDE,76,255,4,0.9204,Phoenix,AZ,
HighSchool,2006,125,Riley Cooper,Clearwater Central Catholic,Florida,ATH,76,210,4,0.9198,Clearwater,FL,
HighSchool,2006,126,Perrish Cox,University,Oklahoma State,CB,72,175,4,0.9197,Waco,TX,
HighSchool,2006,127,Chykie Brown,North Shore,Texas,CB,73,175,4,0.9191,Houston,TX,
HighSchool,2006,128,Clifton Geathers,Carvers Bay,Georgia,OT,79,280,4,0.9186,Hemingway,SC,
HighSchool,2006,129,Drew Gloster,Good Counsel,Maryland,ATH,75,225,4,0.9169,Olney,MD,
HighSchool,2006,130,Jason Adjepong,Carteret,Virginia Tech,SDE,75,248,4,0.9158,Carteret,NJ,
HighSchool,2006,131,Kevin Collier,Churchville-chili Senior,Pittsburgh,RB,70,185,4,0.914,Churchville,NY,
HighSchool,2006,132,Ross Homan,Coldwater,Ohio State,OLB,72,227,4,0.9136,Coldwater,OH,
HighSchool,2006,133,Cameron Elisara,Ferris,Washington,DT,74,275,4,0.9127,Spokane,WA,
HighSchool,2006,134,Jarrell Miller,Highland Springs,North Carolina,ILB,75,235,4,0.9126,Highland Springs,VA,
HighSchool,2006,135,A.J. Jones,Middleton,Florida,ILB,73,226,4,0.9124,Tampa,FL,
HighSchool,2006,136,Anthony McCoy,Bullard,USC,TE,76,240,4,0.9124,Fresno,CA,
HighSchool,2006,137,Ian Symonette,St Pius X,Miami,OT,81,320,4,0.9092,Houston,TX,
HighSchool,2006,138,Anthony Leon,Gulliver Prep,Florida State,S,75,210,4,0.9092,Miami,FL,
HighSchool,2006,139,Adrian Clayborn,Webster Groves,Iowa,SDE,75,247,4,0.9086,Saint Louis,MO,
HighSchool,2006,140,Jerrod Johnson,Humble,Texas A&M,ATH,78,219,4,0.9013,Humble,TX,
HighSchool,2006,141,Lee Smith,Powell,Tennessee,TE,78,245,4,0.9007,Powell,TN,
HighSchool,2006,142,Kevin Riley,Beaverton,California,PRO,73,192,4,0.9007,Beaverton,OR,
HighSchool,2006,143,Sean Gottschalk,Deep Run,Virginia,SDE,77,252,4,0.9006,Glen Allen,VA,
HighSchool,2006,144,Ugo Chinasa,Berkner,Oklahoma State,WDE,77,220,4,0.9003,Richardson,TX,
HighSchool,2006,145,James Montgomery,Cordova,California,RB,69,181,4,0.9002,Rancho Cordova,CA,
HighSchool,2006,146,Aaron Straiten,San Francisco University,UNLV,WR,75,205,4,0.9,San Francisco,CA,
HighSchool,2006,147,Daniel Wenger,St. Thomas Aquinas,Notre Dame,OLB,76,280,4,0.9,Fort Lauderdale,FL,
HighSchool,2006,148,Kentrell Lockett,Hahnville,Ole Miss,WDE,77,212,4,0.8989,Boutte,LA,
HighSchool,2006,149,Sam Bradford,Putnam City North,Oklahoma,PRO,76,200,4,0.8987,Oklahoma City,OK,
HighSchool,2006,150,Dedrick Epps,Huguenot,Miami,TE,76,227,4,0.8987,Richmond,VA,
HighSchool,2006,151,Alex Cate,Cottonwood,Oklahoma State,PRO,73,200,4,0.8985,Salt Lake City,UT,
HighSchool,2006,152,Tom McEowen,Neshaminy,Penn State,DT,76,279,4,0.8982,Langhorne,PA,
HighSchool,2006,153,Josh Chichester,Lakota West,Louisville,ATH,80,205,4,0.8976,West Chester,OH,
HighSchool,2006,154,Chris Slaughter,Peach County,Auburn,WR,75,170,4,0.8975,Fort Valley,GA,
HighSchool,2006,155,Deunta Williams,White Oak,North Carolina,ATH,75,195,4,0.8969,Jacksonville,NC,
HighSchool,2006,156,Nick Stephens,Flower Mound,Tennessee,PRO,75,195,4,0.8968,Flower Mound,TX,
HighSchool,2006,157,Andy Mattingly,Mead,Washington State,S,75,217,4,0.8963,Spokane,WA,
HighSchool,2006,158,Tracy Slocum,Clovis East,California,RB,70,195,4,0.8957,Clovis,CA,
HighSchool,2006,159,Jordan Pugh,Plano West,Texas A&M,CB,71,177,4,0.8952,Plano,TX,
HighSchool,2006,160,Brett Swenson,St. Thomas Aquinas,Michigan State,K,69,165,4,0.8948,Fort Lauderdale,FL,
HighSchool,2006,161,Patrick Robinson,Gulliver Prep,Florida State,CB,71,170,4,0.8945,Miami,FL,
HighSchool,2006,162,Cory Brandon,Corsicana,Oklahoma,OT,78,265,4,0.894,Corsicana,TX,
HighSchool,2006,163,Sherrod Harris,Bowie,Texas,DUAL,74,206,4,0.8932,Arlington,TX,
HighSchool,2006,164,Pha'Terrell Washington,Westlake,Maryland,S,72,185,4,0.8932,Waldorf,MD,
HighSchool,2006,165,Dominique Franks,Union,Oklahoma,CB,72,178,4,0.8931,Tulsa,OK,
HighSchool,2006,166,Jeff Lindsay,L'anse Creuse North,Purdue,ATH,76,210,4,0.8926,Macomb,MI,
HighSchool,2006,167,Bryan Thomas,Zephyrhills,Florida,S,72,186,4,0.8918,Zephyrhills,FL,
HighSchool,2006,168,Jacob Cutrera,Acadiana,Alabama,ILB,76,224,4,0.8914,Lafayette,LA,
HighSchool,2006,169,James Henry,Samuel Clemens,Texas,S,74,195,4,0.8911,Schertz,TX,
HighSchool,2006,170,John Malecki,Franklin Regional,Pittsburgh,DT,75,275,4,0.891,Murrysville,PA,
HighSchool,2006,171,Sergio Brown,Proviso East,Notre Dame,S,73,184,4,0.8904,Maywood,IL,
HighSchool,2006,172,Brian Ellis,South Grand Prairie,Texas,SDE,77,244,4,0.8901,Grand Prairie,TX,
HighSchool,2006,173,Cody Williams,Longview,Texas A&M,SDE,76,235,4,0.89,Longview,TX,
HighSchool,2006,174,Josh Marshall,James Martin,Texas,WR,76,205,3,0.8898,Arlington,TX,
HighSchool,2006,175,Taylor Potts,Abilene,Texas Tech,PRO,77,210,3,0.8897,Abilene,TX,
HighSchool,2006,176,Leslie Ray,Greenwood,Texas A&M,DT,74,260,3,0.8892,Midland,TX,
HighSchool,2006,177,Terrell Reese,Hendrickson,Arizona,WR,76,195,3,0.8889,Pflugerville,TX,
HighSchool,2006,178,Kallen Wade,Withrow,Notre Dame,WDE,77,220,3,0.8886,Cincinnati,OH,
HighSchool,2006,179,Sione Fua,Crespi,Stanford,DT,74,295,3,0.8884,Encino,CA,
HighSchool,2006,180,Mossis Madu,Norman,Oklahoma,ATH,73,190,3,0.8877,Norman,OK,
HighSchool,2006,181,Stanley Havili,Cottonwood,USC,FB,72,208,3,0.8855,Salt Lake City,UT,
HighSchool,2006,182,Levirt Griffin,Modesto,Stanford,SDE,76,235,3,0.8853,Modesto,CA,
HighSchool,2006,183,Bruce Campbell,Hyde School,Maryland,OT,79,272,3,0.8849,Woodstock,CT,
HighSchool,2006,184,Richard Jackson,Riverside,Clemson,K,71,185,3,0.8828,Greer,SC,
HighSchool,2006,185,Ryan Donahue,St. Rita,Iowa,K,75,180,3,0.8813,Chicago,IL,
HighSchool,2006,186,Justin Burke,Lexington Catholic,NC State,PRO,75,193,3,0.8811,Lexington,KY,
HighSchool,2006,187,Mike Costanzo,Monte Vista,California,OG,75,305,3,0.881,Danville,CA,
HighSchool,2006,188,Christian Ponder,Colleyville Heritage,Florida State,PRO,74,202,3,0.8779,Colleyville,TX,
HighSchool,2006,189,Jonathan Massey,Gautier,Vanderbilt,TE,74,241,3,0.8778,Gautier,MS,
HighSchool,2006,190,James Lark,Pine View,BYU,PRO,74,200,3,0.8775,Saint George,UT,
HighSchool,2006,191,Leonard Gordon,Fort Campbell,Notre Dame,CB,71,195,3,0.8774,Fort Campbell,KY,
HighSchool,2006,192,Joe Thomas,St. Edward,Pittsburgh,OG,76,295,3,0.8753,Lakewood,OH,
HighSchool,2006,193,Jermarcus Ricks,Colbert Co Sch,Auburn,DT,75,288,3,0.875,Leighton,AL,
HighSchool,2006,194,DelaShaun Dean,Fairfield,Arizona,ATH,75,184,3,0.8747,Fairfield,CA,
HighSchool,2006,195,Josh Shene,Putnam City,Ole Miss,K,69,170,3,0.874,Oklahoma City,OK,
HighSchool,2006,196,Zachary Meagher,Glen Este,Louisville,TE,6.3,248,3,0.8738,Cincinnati,OH,
HighSchool,2006,197,John Reese,Upland,Oregon State,TE,76,220,3,0.8727,Upland,CA,
HighSchool,2006,198,A.J. Edds,Greenwood Christian Academy,Iowa,TE,76,220,3,0.8721,Greenwood,IN,
HighSchool,2006,199,Riley Stephenson,Pine View,BYU,K,72,180,3,0.872,Saint George,UT,
HighSchool,2006,200,Zaccheus Etheridge,Charles Henderson Sch,Auburn,CB,72,174,3,0.8701,Troy,AL,
HighSchool,2006,201,J.T. Diederichs,Dixie,Washington State,APB,74,235,3,0.8667,Saint George,UT,
HighSchool,2006,202,Malcolm Rawls,East,Tennessee,OG,76,303,3,0.8667,Memphis,TN,
HighSchool,2006,203,Misi Tupe,Dixie,Texas A&M,ILB,73,235,3,0.8667,Saint George,UT,
HighSchool,2006,204,Lowell Robinson,Orchard Park,Pittsburgh,S,72,195,3,0.8667,Orchard Park,NY,
HighSchool,2006,205,Danny McCray,Westside,LSU,S,73,205,3,0.8662,Houston,TX,
HighSchool,2006,206,Stefan Demos,Horizon,Northwestern,K,70,190,3,0.865,Scottsdale,AZ,
HighSchool,2006,207,Carlos Brown,Heard County,Michigan,RB,72,205,3,0.8649,Franklin,GA,
HighSchool,2006,208,Nathan Franklin,Hoggard,NC State,K,71,160,3,0.8642,Wilmington,NC,
HighSchool,2006,209,Damon McDaniel,Landstown,Florida State,WR,72,192,3,0.8641,Virginia Beach,VA,
HighSchool,2006,210,J.B. Walton,Henry E. Lackey,Penn State,OG,75,275,3,0.864,Indian Head,MD,
HighSchool,2006,211,Demetrius Jones,Morgan Park,Notre Dame,DUAL,75,195,3,0.8625,Chicago,IL,
HighSchool,2006,212,Ben Tate,Snow Hill,Auburn,RB,71,205,3,0.8622,Snow Hill,MD,
HighSchool,2006,213,Wesley Lyons,Woodland Hills,West Virginia,WR,78,203,3,0.8622,Pittsburgh,PA,
HighSchool,2006,214,Garret Green,Notre Dame,USC,DUAL,74,190,3,0.862,Sherman Oaks,CA,
HighSchool,2006,215,Bo Harris,Heritage,Auburn,ATH,74,213,3,0.8611,Conyers,GA,
HighSchool,2006,216,Kyle Loomis,Roseburg,Oregon State,K,75,185,3,0.8606,Roseburg,OR,
HighSchool,2006,217,Michael Morgan,Skyline,USC,OLB,75,200,3,0.8597,Dallas,TX,
HighSchool,2006,218,Zaccheus  Etheridge,Charles Henderson Sch,Auburn,CB,72,174,3,0.8579,Troy,AL,
HighSchool,2006,219,Tamarcus Porter,Pahokee,Pittsburgh,ATH,72,171,3,0.8567,Pahokee,FL,
HighSchool,2006,220,James Thomas,Blanche Ely,West Virginia,OLB,73,203,3,0.8556,Pompano Beach,FL,
HighSchool,2006,221,Jamar Howard,Withrow,Minnesota,WR,77,200,3,0.8556,Cincinnati,OH,
HighSchool,2006,222,Adam Patterson,Richland Northeast,Michigan,DT,75,260,3,0.8546,Columbia,SC,
HighSchool,2006,223,Charles Deas,Dillard,LSU,DT,76,315,3,0.8546,Fort Lauderdale,FL,
HighSchool,2006,224,Daron Rose,Jefferson,Florida State,OT,77,310,3,0.8546,Tampa,FL,
HighSchool,2006,225,Matt Szymanski,A&M Consolidated,Texas A&M,K,73,189,3,0.8542,College Station,TX,
HighSchool,2006,226,Lazarius Levingston,Ruston,LSU,SDE,76,265,3,0.8537,Ruston,LA,
HighSchool,2006,227,Preston Dial,UMS-Wright Preparatory School,Alabama,TE,75,237,3,0.8529,Mobile,AL,
HighSchool,2006,228,Jeremy Ricker,Bishop McDevitt,Maryland,DUAL,74,205,3,0.8518,Harrisburg,PA,
HighSchool,2006,229,Aric Goodman,Cherry Creek,Wyoming,K,71,167,3,0.8487,Englewood,CO,
HighSchool,2006,230,Kyle Yelton,Chesterton Senior,Illinois,K,73,180,3,0.8485,Chesterton,IN,
HighSchool,2006,231,Kimuel Royston,Cretin Derham Hall,Wisconsin,CB,71,180,3,0.8484,Saint Paul,MN,
HighSchool,2006,232,Cameron Nelson,Kimball,Arizona,CB,74,185,3,0.8479,Dallas,TX,
HighSchool,2006,233,Micheal Herrick,Valencia,,PRO,73,175,3,0.8463,Valencia,CA,
HighSchool,2006,234,Josh Czajkowski,West Springfield,NC State,K,72,175,3,0.8456,Springfield,VA,
HighSchool,2006,235,Hendrick Leverette,Oak Grove,Auburn,OLB,72,205,3,0.8454,Hattiesburg,MS,
HighSchool,2006,236,Keith Rosenberg,Bellevue,Washington State,WR,73,185,3,0.8451,Bellevue,WA,
HighSchool,2006,237,Moncell Allen,St. Michael The Archangel,Kentucky,RB,69,215,3,0.8451,Baton Rouge,LA,
HighSchool,2006,238,JoJo Cox,Twiggs County,Clemson,RB,69,213,3,0.8451,Jeffersonville,GA,
HighSchool,2006,239,Delbert Alvarado,Robinson,South Florida,K,74,185,3,0.8451,Tampa,FL,
HighSchool,2006,240,Donald Buckram,Copperas Cove,UTEP,APB,69,175,3,0.8448,Copperas Cove,TX,
HighSchool,2006,241,Asher Allen,Tucker,Georgia,CB,70,185,3,0.8427,Tucker,GA,
HighSchool,2006,242,Jamal Harvy,Andrew Jackson,Ole Miss,S,75,195,3,0.841,Jacksonville,FL,
HighSchool,2006,243,Zack Handerson,Bartram Trail,North Carolina,OT,79,264,3,0.841,Jacksonville,FL,
HighSchool,2006,244,Jim Barrie,Berkeley Prep,Florida,OT,77,310,3,0.8408,Tampa,FL,
HighSchool,2006,245,Kevin Jones,Bowie,Duke,K,75,200,3,0.8394,Austin,TX,
HighSchool,2006,246,Ricky Dixon,East St. John,LSU,WR,74,202,3,0.8382,Reserve,LA,
HighSchool,2006,247,Sam Shields,Booker,Miami,WR,73,180,3,0.8372,Sarasota,FL,
HighSchool,2006,248,Brandon Heath,Palm Beach Lakes,Louisville,S,73,195,3,0.8368,West Palm Beach,FL,
HighSchool,2006,249,Chevon Walker,Riverdale,Florida,RB,71,185,3,0.8367,Fort Myers,FL,
HighSchool,2006,250,Aaron Brown,Princeton,Virginia Tech,OT,78,295,3,0.8362,Cincinnati,OH,
HighSchool,2006,251,Daniel Caldwell,Oxford,Wake Forest,K,74,235,3,0.836,Oxford,AL,
