recruitType,year,ranking,name,school,committedTo,position,height,weight,stars,rating,city,stateProvince,country
HighSchool,2010,21,Christian Jones,Lake Howell,Florida State,OLB,76,220,5,0.9869,Winter Park,FL,
HighSchool,2010,22,Josh Shaw,Palmdale,Florida,CB,73,195,5,0.9863,Palmdale,CA,
HighSchool,2010,23,Trovon Reed,Thibodaux,Auburn,ATH,72,185,5,0.9858,Thibodaux,LA,
HighSchool,2010,24,George Uko,Don Lugo,USC,DT,76,300,5,0.9855,Chino,CA,
HighSchool,2010,25,Reggie Wilson,Haltom,Texas,SDE,74,240,5,0.9854,Fort Worth,TX,
HighSchool,2010,26,Jeff Luc,Treasure Coast,Florida State,ILB,72,249,5,0.9852,Port Saint Lucie,FL,
HighSchool,2010,27,Darius White,Dunbar,Texas,WR,74,205,5,0.985,Fort Worth,TX,
HighSchool,2010,28,Ja'Wuan James,North Gwinnett,Tennessee,OT,79,315,5,0.9846,Suwanee,GA,
HighSchool,2010,29,Phillip Sims,Oscar Smith,Alabama,PRO,74,217,5,0.9841,Chesapeake,VA,
HighSchool,2010,30,Robert Crisp,Cedar Ridge,NC State,OT,79,299,5,0.9838,Hillsborough,NC,
HighSchool,2010,31,Lache Seastrunk,Temple,Oregon,RB,71,190,5,0.9835,Temple,TX,
HighSchool,2010,32,Dillon Baxter,Mission Bay,USC,APB,71,187,4,0.9828,San Diego,CA,
HighSchool,2010,33,Justin Hunter,Ocean Lakes,Tennessee,WR,76,183,4,0.9825,Virginia Beach,VA,
HighSchool,2010,34,Christian Green,Tampa Catholic,Florida State,ATH,74,200,4,0.9814,Tampa,FL,
HighSchool,2010,35,John Fulton,Manning,Alabama,CB,72,187,4,0.9807,Manning,SC,
HighSchool,2010,36,Chris Dunkley,Pahokee,Florida,WR,71,170,4,0.9804,Pahokee,FL,
HighSchool,2010,37,James Hurst,Plainfield,North Carolina,OT,79,284,4,0.9801,Plainfield,IN,
HighSchool,2010,38,Jake Matthews,Elkins,Texas A&M,OT,77,285,4,0.9795,Missouri City,TX,
HighSchool,2010,39,Jaylen Watkins,Cape Coral,Florida,CB,73,172,4,0.9793,Cape Coral,FL,
HighSchool,2010,40,Markeith Ambles,Henry County,USC,WR,74,182,4,0.9785,McDonough,GA,
HighSchool,2010,41,Tony Jefferson,Eastlake,Oklahoma,S,71,196,4,0.9784,Chula Vista,CA,
HighSchool,2010,42,Chaz Green,Tampa Catholic,Florida,OT,78,290,4,0.9771,Tampa,FL,
HighSchool,2010,43,Chris Martin,Grandview,Florida,SDE,76,240,4,0.9755,Aurora,CO,
HighSchool,2010,44,Rod Smith,Paul Harding,Ohio State,RB,75,220,4,0.9753,Fort Wayne,IN,
HighSchool,2010,45,Demarco Cobbs,Central,Texas,ATH,73,198,4,0.975,Tulsa,OK,
HighSchool,2010,46,Jordon James,Corona,UCLA,RB,70,190,4,0.9742,Corona,CA,
HighSchool,2010,47,Malcolm Jones,Oaks Christian,UCLA,RB,73,210,4,0.9736,Thousand Oaks,CA,
HighSchool,2010,48,D.J. Morgan,Taft,USC,APB,71,175,4,0.9732,Woodland Hills,CA,
HighSchool,2010,49,Jonathan Dowling,Southeast,Florida,S,76,185,4,0.9728,Bradenton,FL,
HighSchool,2010,50,Gerald Christian,Dwyer,Florida,TE,75,220,4,0.9725,Palm Beach Gardens,FL,
HighSchool,2010,51,Brennan Clay,Scripps Ranch,Oklahoma,RB,71,194,4,0.9722,San Diego,CA,
HighSchool,2010,52,Ahmad Dixon,Midway,Baylor,S,73,190,4,0.9719,Waco,TX,
HighSchool,2010,53,Corey Lemonier,Hialeah,Auburn,WDE,76,234,4,0.9715,Hialeah,FL,
HighSchool,2010,54,Luke Joeckel,Arlington,Texas A&M,OT,78,280,4,0.9712,Arlington,TX,
HighSchool,2010,55,Eric Reid,Dutchtown,LSU,S,74,210,4,0.9707,Geismar,LA,
HighSchool,2010,56,Tevin Jackson,Garland,Texas,OLB,75,230,4,0.9705,Garland,TX,
HighSchool,2010,57,Corey Miller,Byrnes,Tennessee,WDE,75,255,4,0.9701,Duncan,SC,
HighSchool,2010,58,Cecil Whiteside,Newport Harbor,California,OLB,75,220,4,0.9698,Newport Beach,CA,
HighSchool,2010,59,Curtis White,Sheldon,Oregon,TE,77,240,4,0.9692,Eugene,OR,
HighSchool,2010,60,Ian Silberman,Fleming Island,Florida,OT,77,257,4,0.9685,Orange Park,FL,
HighSchool,2010,61,Anthony Barr,Loyola,UCLA,ATH,76,230,4,0.9684,Los Angeles,CA,
HighSchool,2010,62,C.J. Fiedorowicz,Johnsburg,Iowa,TE,77,250,4,0.968,Mchenry,IL,
HighSchool,2010,63,Louis Nix III,Raines,Notre Dame,DT,74,230,4,0.9675,Jacksonville,FL,
HighSchool,2010,64,Blake Bell,Bishop Carroll,Oklahoma,DUAL,78,215,4,0.9667,Wichita,KS,
HighSchool,2010,65,Khairi Fortt,Stamford,Penn State,OLB,74,225,4,0.9664,Stamford,CT,
HighSchool,2010,66,Ivan McCartney,Miramar,West Virginia,WR,75,183,4,0.966,Hollywood,FL,
HighSchool,2010,67,Devin Gardner,Inkster,Michigan,DUAL,76,195,4,0.9656,Inkster,MI,
HighSchool,2010,68,Justin McCay,Bishop Miege,Oklahoma,ATH,75,197,4,0.9647,Mission,KS,
HighSchool,2010,69,Corey Nelson,Skyline,Oklahoma,OLB,72,210,4,0.9646,Dallas,TX,
HighSchool,2010,70,T.J. Stripling,Southwest DeKalb,Georgia,WDE,78,215,4,0.9644,Decatur,GA,
HighSchool,2010,71,Trey Hopkins,North Shore,Texas,OG,76,270,4,0.9643,Galena Park,TX,
HighSchool,2010,72,Ashton Dorsey,John Tyler,Texas,DT,74,276,4,0.9643,Tyler,TX,
HighSchool,2010,73,Jesse Scroggins,Lakewood,USC,PRO,75,195,4,0.9637,Lakewood,CA,
HighSchool,2010,74,Ricky Heimuli,Brighton,Oregon,DT,76,280,4,0.9636,Glendale,UT,
HighSchool,2010,75,Ego Ferguson,Hargrave Military Academy (HS),LSU,SDE,75,272,4,0.9629,Chatham,VA,
HighSchool,2010,76,C.J. Mosley,Theodore,Alabama,ILB,74,234,4,0.9628,Theodore,AL,
HighSchool,2010,77,Alfy Hill,West Brunswick,Alabama,SDE,76,245,4,0.9627,Shallotte,NC,
HighSchool,2010,78,Brent Benedict,The Bolles School,Georgia,OT,77,278,4,0.9623,Jacksonville,FL,
HighSchool,2010,79,Andrew Norwell,Anderson,Ohio State,OT,77,308,4,0.9615,Cincinnati,OH,
HighSchool,2010,80,Chris Jones,Daingerfield,Texas,WR,72,172,4,0.9614,Daingerfield,TX,
HighSchool,2010,81,Mack Brown,Martin Luther King Jr.,Florida,APB,71,185,4,0.9602,Lithonia,GA,
HighSchool,2010,82,Spencer Ware,Princeton,LSU,ATH,71,223,4,0.9593,Cincinnati,OH,
HighSchool,2010,83,Demar Dorsey,Boyd Anderson,Michigan,S,73,175,4,0.959,Fort Lauderdale,FL,
HighSchool,2010,84,T.J. Jones,Gainesville,Notre Dame,WR,72,184,4,0.9579,Gainesville,GA,
HighSchool,2010,85,Adrian Hubbard,Norcross,Alabama,OLB,78,237,4,0.9576,Norcross,GA,
HighSchool,2010,86,Silas Redd,King & Low Heywood Thomas,Penn State,RB,70,200,4,0.9565,Stamford,CT,
HighSchool,2010,87,Kadron Boone,Trinity Catholic,LSU,WR,73,190,4,0.956,Ocala,FL,
HighSchool,2010,88,Rob Bolden,St. Mary's,Penn State,DUAL,76,200,4,0.9549,West Bloomfield,MI,
HighSchool,2010,89,Jake Heaps,Skyline,BYU,PRO,74,195,4,0.9547,Sammamish,WA,
HighSchool,2010,90,Garrison Smith,Douglass,Georgia,DT,75,250,4,0.9546,Atlanta,GA,
HighSchool,2010,91,Taylor Bible,Guyer,Texas,DT,75,280,4,0.9543,Denton,TX,
HighSchool,2010,92,Austin Haywood,Southmoore,Oklahoma,TE,77,245,4,0.9542,Moore,OK,
HighSchool,2010,93,Shon Coleman,Olive Branch,Auburn,OT,79,280,4,0.9528,Olive Branch,MS,
HighSchool,2010,94,Dietrich Riley,St. Francis,UCLA,S,73,195,4,0.9521,La Canada Flintridge,CA,
HighSchool,2010,95,Demetrius Wright,Corona,USC,S,73,201,4,0.9508,Corona,CA,
HighSchool,2010,96,Kenny Shaw,Dr. Phillips,Florida State,WR,72,160,4,0.9503,Orlando,FL,
HighSchool,2010,97,Terrence Mitchell,Hillsborough,South Florida,CB,70,165,4,0.9498,Tampa,FL,
HighSchool,2010,98,Latwan Anderson,Glenville,Miami,ATH,69,185,4,0.9497,Cleveland,OH,
HighSchool,2010,99,Shaun Lewis,Hightower,Oklahoma State,OLB,73,205,4,0.9484,Missouri City,TX,
HighSchool,2010,100,DeAndrew White,North Shore,Alabama,WR,72,180,4,0.9482,Houston,TX,
HighSchool,2010,101,Jeffrey Whitaker,Warner Robins,Auburn,DT,75,310,4,0.9479,Warner Robins,GA,
HighSchool,2010,102,Leon Orr,Gulf,Florida,DT,76,300,4,0.9478,New Port Richey,FL,
HighSchool,2010,103,Brandon Willis,Byrnes,North Carolina,SDE,75,255,4,0.9473,Duncan,SC,
HighSchool,2010,104,Matt James,St. Xavier,Notre Dame,OT,80,290,4,0.9471,Cincinnati,OH,
HighSchool,2010,105,Damien Robinson,Olive Branch,Mississippi State,OT,78,330,4,0.9469,Olive Branch,MS,
HighSchool,2010,106,Blake Lueders,Zionsville,Stanford,SDE,77,250,4,0.9467,Zionsville,IN,
HighSchool,2010,107,Sean Parker,Narbonne,Washington,S,70,185,4,0.9466,Harbor City,CA,
HighSchool,2010,108,Cody Riggs,St. Thomas Aquinas,Florida,CB,69,156,4,0.9463,Fort Lauderdale,FL,
HighSchool,2010,109,Corey Brown,Cardinal O'Hara,Ohio State,ATH,73,184,4,0.9454,Springfield,PA,
HighSchool,2010,110,Kenny Stills,La Costa Canyon,Oklahoma,WR,73,175,4,0.9447,Encinitas,CA,
HighSchool,2010,111,Cassius Marsh,Oaks Christian,UCLA,DT,75,275,4,0.9441,Thousand Oaks,CA,
HighSchool,2010,112,Jacques Smith,Ooltewah,Tennessee,WDE,74,248,4,0.9439,Ooltewah,TN,
HighSchool,2010,113,Nick Demien,Timberland,Missouri,OT,78,295,4,0.9436,Wentzville,MO,
HighSchool,2010,114,Martavis Bryant,T L Hanna,Clemson,WR,76,195,4,0.9423,Anderson,SC,
HighSchool,2010,115,Skyler Burkland,Big Walnut,Michigan State,OT,79,315,4,0.9414,Sunbury,OH,
HighSchool,2010,116,Cedric Ogbuehi,Allen,Texas A&M,OT,77,270,4,0.9412,Allen,TX,
HighSchool,2010,117,Tharold Simon,Eunice,LSU,ATH,76,185,4,0.9409,Eunice,LA,
HighSchool,2010,118,Adrian White,DeSoto,Texas,CB,70,171,4,0.9394,DeSoto,TX,
HighSchool,2010,119,Andrew Rodriguez,Aurora,Nebraska,OT,78,298,4,0.9392,Aurora,NE,
HighSchool,2010,120,Adrian Coxson,Baltimore City College,Florida,WR,74,194,4,0.9383,Baltimore,MD,
HighSchool,2010,121,Miles Dieffenbach,Fox Chapel Area,Penn State,OC,77,277,4,0.9383,Pittsburgh,PA,
HighSchool,2010,122,Jarrick Williams,Blount,Alabama,S,73,210,4,0.9382,Eight Mile,AL,
HighSchool,2010,123,Anthony Wilkerson,Tustin,Stanford,RB,72,210,4,0.9378,Tustin,CA,
HighSchool,2010,124,Cullen Christian,Penn Hills,Michigan,CB,72,180,4,0.9377,Pittsburgh,PA,
HighSchool,2010,125,Ross Apo,The Oakridge School,BYU,WR,76,190,4,0.9375,Arlington,TX,
HighSchool,2010,126,Christian Bryant,Glenville,Ohio State,CB,71,178,4,0.9369,Cleveland,OH,
HighSchool,2010,127,James Louis,Atlantic,Ohio State,WR,70,176,4,0.9369,Delray Beach,FL,
HighSchool,2010,128,Carrington Byndom,Lufkin,Texas,CB,72,165,4,0.9367,Lufkin,TX,
HighSchool,2010,129,Aaron Benson,Cedar Hill,Texas,OLB,74,205,4,0.9362,Chatfield,TX,
HighSchool,2010,130,Brandon Linder,St. Thomas Aquinas,Miami,OC,78,290,4,0.9362,Fort Lauderdale,FL,
HighSchool,2010,131,A.J. Cann,Bamberg Ehrhardt,South Carolina,OC,74,285,4,0.9361,Bamberg,SC,
HighSchool,2010,132,Sione Potoa'e,Lakes,Washington,DT,74,266,4,0.936,Lakewood,WA,
HighSchool,2010,133,Darious Cummings,Astronaut,Florida State,SDE,75,267,4,0.9358,Titusville,FL,
HighSchool,2010,134,Connor Wood,Second Baptist,Texas,PRO,76,209,4,0.9345,Houston,TX,
HighSchool,2010,135,Dior Mathis,Cass Technical,Oregon,CB,69,166,4,0.934,Detroit,MI,
HighSchool,2010,136,Gabe King,South Eugene,California,SDE,78,253,4,0.9339,Eugene,OR,
HighSchool,2010,137,Paul Jones,Sto-Rox,Penn State,PRO,75,226,4,0.933,Mckees Rocks,PA,
HighSchool,2010,138,Nickell Robey,Frostproof,USC,CB,68,165,4,0.9327,Frostproof,FL,
HighSchool,2010,139,Antonio Goodwin,Washington,Auburn,WR,73,173,4,0.9321,Atlanta,GA,
HighSchool,2010,140,Ken Malcome,Southwest DeKalb,Georgia,RB,72,213,4,0.9316,Decatur,GA,
HighSchool,2010,141,Marquis Flowers,Millennium,Arizona,S,75,200,4,0.9316,Goodyear,AZ,
HighSchool,2010,142,LaDarius Owens,Jess Lanier,Auburn,WDE,74,247,4,0.9313,Hueytown,AL,
HighSchool,2010,143,Roy Finch,Niceville,Oklahoma,APB,68,180,4,0.9313,Niceville,FL,
HighSchool,2010,144,Christian Thomas,Highland,USC,TE,75,235,4,0.9311,Palmdale,CA,
HighSchool,2010,145,Randall Telfer,Rancho Cucamonga,USC,TE,76,220,4,0.9305,Rancho Cucamonga,CA,
HighSchool,2010,146,Aramide Olaniyan,Woodberry Forest,UCLA,OLB,74,202,4,0.9291,Woodberry Forest,VA,
HighSchool,2010,147,Lynden Trail,Booker T. Washington,Florida,WDE,79,220,4,0.9285,Miami,FL,
HighSchool,2010,148,Bronson Irwin,Mustang,Oklahoma,OG,77,322,4,0.9283,Mustang,OK,
HighSchool,2010,149,Bronson Kaufusi,Timpview,BYU,SDE,78,250,4,0.928,Provo,UT,
HighSchool,2010,150,Solomon Patton,Murphy,Florida,WR,70,175,4,0.9279,Mobile,AL,
HighSchool,2010,151,Matt Milton,Mascoutah,Tennessee,WR,78,200,4,0.9267,Mascoutah,IL,
HighSchool,2010,152,Josh Shirley,Kaiser,Washington,OLB,75,220,4,0.9264,Fontana,CA,
HighSchool,2010,153,Justin Maclin,Ridgeway,LSU,WDE,76,215,4,0.9262,Memphis,TN,
HighSchool,2010,154,Jordan Allen,West Monroe,LSU,SDE,78,266,4,0.9261,West Monroe,LA,
HighSchool,2010,155,Dakota Royer,Manheim Central,Penn State,WDE,75,211,4,0.9258,Manheim,PA,
HighSchool,2010,156,Evan Washington,DeSoto,LSU,OT,77,290,4,0.9256,DeSoto,TX,
HighSchool,2010,157,Eduardo Clements,Booker T. Washington,Miami,RB,70,185,4,0.9249,Miami,FL,
HighSchool,2010,158,Adrian Phillips,Garland,Texas,ATH,71,199,4,0.9248,Garland,TX,
HighSchool,2010,159,Bryant Jackson,Sulphur Springs,Texas,S,75,175,4,0.9243,Sulphur Springs,TX,
HighSchool,2010,160,Vincent Sanders,Noxubee County,Ole Miss,WR,75,182,4,0.9242,Macon,MS,
HighSchool,2010,161,Christian Lombard,Palatine,Notre Dame,OG,77,290,4,0.9233,Palatine,IL,
HighSchool,2010,162,Giovani Bernard,St. Thomas Aquinas,North Carolina,RB,69,198,4,0.9232,Fort Lauderdale,FL,
HighSchool,2010,163,C.J. Olaniyan,Warren Mott,Penn State,WDE,77,230,4,0.9226,Warren,MI,
HighSchool,2010,164,Arie Kouandjio,DeMatha Catholic,Alabama,OT,77,335,4,0.9224,Hyattsville,MD,
HighSchool,2010,165,Calvin Barnett,Booker T. Washington,Arkansas,DT,75,330,4,0.9224,Tulsa,OK,
HighSchool,2010,166,Zach McCray,Brookville,Virginia Tech,WDE,77,235,4,0.9219,Lynchburg,VA,
HighSchool,2010,167,Eric Mack,Calhoun County,Auburn,OG,75,332,4,0.9218,Saint Matthews,SC,
HighSchool,2010,168,Marcus Lucas,Liberty,Missouri,WR,77,195,4,0.9215,Liberty,MO,
HighSchool,2010,169,Deontae Cooper,Citrus Hill,Washington,RB,72,205,4,0.9209,Perris,CA,
HighSchool,2010,170,Travis Dickson,Ocean Springs,LSU,TE,75,235,4,0.9208,Pascagoula,MS,
HighSchool,2010,171,Quinton Spain,Petersburg,West Virginia,OG,78,330,4,0.9206,Petersburg,VA,
HighSchool,2010,172,T.J. Clemmings,Paterson Catholic,Pittsburgh,SDE,78,265,4,0.9205,Paterson,NJ,
HighSchool,2010,173,Zack McCray,Brookville,Virginia Tech,WDE,76,240,4,0.9204,Lynchburg,VA,
HighSchool,2010,174,Kolton Houston,Buford,Georgia,OG,77,270,4,0.9192,Buford,GA,
HighSchool,2010,175,Tyrus Thompson,Pflugerville,Oklahoma,OT,77,290,4,0.9191,Pflugerville,TX,
HighSchool,2010,176,Mike Hull,Canon-McMillan,Penn State,OLB,73,215,4,0.9186,Canonsburg,PA,
HighSchool,2010,177,Jamel Turner,Ursuline,Ohio State,SDE,75,215,4,0.9181,Youngstown,OH,
HighSchool,2010,178,Brett Nottingham,Monte Vista,Stanford,PRO,76,210,4,0.9177,Danville,CA,
HighSchool,2010,179,Michaelee Harris,Northwestern,Louisville,WR,72,187,4,0.9172,Miami,FL,
HighSchool,2010,180,Carlos Thompson,Simmons,Ole Miss,WDE,77,220,4,0.9165,Hollandale,MS,
HighSchool,2010,181,Eric Kohler,Oaks Christian,Washington,OG,77,304,4,0.9165,Thousand Oaks,CA,
HighSchool,2010,182,Mike Thornton,Stephenson,Georgia,DT,74,280,4,0.9161,Stone Mountain,GA,
HighSchool,2010,183,Ronnie Vinson,Isidore Newman,LSU,ATH,71,186,4,0.9158,New Orleans,LA,
HighSchool,2010,184,Kony Ealy,New Madrid,Missouri,WDE,77,230,4,0.9156,New Madrid,MO,
HighSchool,2010,185,DeAndre Hopkins,D W Daniel,Clemson,WR,73,195,4,0.9156,Central,SC,
HighSchool,2010,186,Javarie Johnson,Dunbar,Maryland,OLB,75,215,4,0.9148,Washington,DC,
HighSchool,2010,187,Dominic Espinosa,Cedar Park,Texas,OG,76,295,4,0.9135,Cedar Park,TX,
HighSchool,2010,188,Eric Humphrey,Episcopal School of Dallas,Oklahoma,DT,76,275,4,0.9129,Dallas,TX,
HighSchool,2010,189,Alex Welch,Elder,Notre Dame,TE,77,225,4,0.9124,Cincinnati,OH,
HighSchool,2010,190,Geneo Grissom,Hutchinson,Oklahoma,SDE,76,230,4,0.9123,Hutchinson,KS,
HighSchool,2010,191,Craig Sanders,Ariton Sch,Auburn,WDE,76,257,4,0.9118,Ariton,AL,
HighSchool,2010,192,Corey Crawford,Carver,,SDE,77,250,4,0.9118,Columbus,GA,
HighSchool,2010,193,Anthony Creecy,Southern,NC State,WR,72,196,4,0.9115,Durham,NC,
HighSchool,2010,194,Hayes Pullard,Crenshaw,USC,ATH,72,220,4,0.9114,Los Angeles,CA,
HighSchool,2010,195,Corey Cooper,Proviso East,Nebraska,S,74,203,4,0.9114,Maywood,IL,
HighSchool,2010,196,Dyjuan Lewis,Pike,Cincinnati,WR,74,186,4,0.9112,Indianapolis,IN,
HighSchool,2010,197,Giovanni Di Poalo,St. Bonaventure,USC,OT,76,260,4,0.9112,Ventura,CA,
HighSchool,2010,198,Louis Young,Good Counsel,Georgia Tech,CB,72,185,4,0.9105,Olney,MD,
HighSchool,2010,199,T.J. Leifheit,Hoggard,North Carolina,OT,79,300,4,0.9105,Wilmington,NC,
HighSchool,2010,200,Jordan Haden,Friendly,Florida,S,74,202,4,0.9105,Fort Washington,MD,
HighSchool,2010,201,Anthony Jefferson,Cathedral,UCLA,ATH,74,173,4,0.91,Los Angeles,CA,
HighSchool,2010,202,Max Bullough,St Francis,Michigan State,ILB,75,225,4,0.9095,Traverse City,MI,
HighSchool,2010,203,Jalston Fowler,Vigor,Alabama,RB,73,246,4,0.9094,Mobile,AL,
HighSchool,2010,204,Devon Carrington,Hamilton,Stanford,S,72,184,4,0.9092,Chandler,AZ,
HighSchool,2010,205,Bryan Murphy,Don Bosco Prep,Pittsburgh,WDE,74,235,4,0.9092,Ramsey,NJ,
HighSchool,2010,206,Nick Rowland,Centennial,Oregon,OG,77,300,4,0.9085,Peoria,AZ,
HighSchool,2010,207,Kyle Baublitz,Central York,Penn State,TE,76,254,4,0.9074,York,PA,
HighSchool,2010,208,Ryan Ayers,South Paulding,Georgia Tech,CB,70,178,4,0.9072,Douglasville,GA,
HighSchool,2010,209,Jimmy Gjere,Irondale Senior,Minnesota,OT,79,300,4,0.9072,Saint Paul,MN,
HighSchool,2010,210,Evan Hailes,Oscar Smith,Penn State,DT,73,305,4,0.9071,Chesapeake,VA,
HighSchool,2010,211,James Franklin,Lake Dallas,Missouri,DUAL,74,218,4,0.9065,Lake Dallas,TX,
HighSchool,2010,212,Traylon Shead,Cayuga,Texas,RB,74,215,4,0.9064,Centerville,TX,
HighSchool,2010,213,Paul Richardson,Junipero Serra,Colorado,WR,74,185,4,0.9063,Gardena,CA,
HighSchool,2010,214,Kevin Smith,Centennial,Washington,WR,74,205,4,0.9061,Compton,CA,
HighSchool,2010,215,Greg Dent,Glades Central,Florida State,WR,71,180,4,0.905,Belle Glade,FL,
HighSchool,2010,216,Chase Rome,Rock Bridge,Nebraska,DT,75,290,4,0.905,Columbia,MO,
HighSchool,2010,217,Josh Furman,Old Mill Senior,Michigan,ATH,75,194,4,0.9049,Millersville,MD,
HighSchool,2010,218,Jordan Zumwalt,Edison,UCLA,ILB,76,220,4,0.9042,Huntington Beach,CA,
HighSchool,2010,219,Andrew Donnal,Anthony Wayne,Iowa,OT,79,285,4,0.9041,Monclova,OH,
HighSchool,2010,220,Kaleb Eulls,Yazoo County,Mississippi State,WDE,76,255,4,0.9034,Yazoo City,MS,
HighSchool,2010,221,Daryl Williams,Lake Dallas,Oklahoma,OT,77,270,4,0.9033,Lake Dallas,TX,
HighSchool,2010,222,Scotty Young,Ryan,Texas Tech,PRO,75,185,4,0.9033,Denton,TX,
HighSchool,2010,223,Skyler Schofner,Big Walnut,Michigan State,OT,79,276,4,0.9032,Sunbury,OH,
HighSchool,2010,224,Alex Crosthwaite,Cathedral Catholic,California,OT,77,298,4,0.9031,San Diego,CA,
HighSchool,2010,225,Aaron Franklin,Marshall,Oklahoma,OLB,73,205,4,0.9024,Marshall,TX,
HighSchool,2010,226,Kenneth Carter,Greenville,Auburn,DT,77,267,4,0.9019,Greenville,AL,
HighSchool,2010,227,Jalen Fields,Dalton,Georgia,SDE,77,250,4,0.9017,Milledgeville,GA,
HighSchool,2010,228,Nick Perry,Prattville,Alabama,S,73,205,4,0.9016,Prattville,AL,
HighSchool,2010,229,Jackson Richards,Southlake Carroll,Texas Tech,WDE,76,245,4,0.9014,Southlake,TX,
HighSchool,2010,230,Thomas Ricketts,North Allegheny,Penn State,OT,78,265,4,0.9012,Wexford,PA,
HighSchool,2010,231,Carlton Martin,Madison Central,Ole Miss,DT,74,270,4,0.9006,Madison,MS,
HighSchool,2010,232,Marvin Robinson,Lake Region,Michigan,OLB,73,190,4,0.9003,Eagle Lake,FL,
HighSchool,2010,233,Mylan Hicks,Renaissance,Michigan State,CB,71,182,4,0.8999,Detroit,MI,
HighSchool,2010,234,Kareem Martin,Roanoke Rapids,North Carolina,WDE,78,222,4,0.8997,Roanoke Rapids,NC,
HighSchool,2010,235,Ricardo Miller,Dr. Phillips,Michigan,TE,76,225,4,0.8995,Orlando,FL,
HighSchool,2010,236,David Wilkerson,Monte Vista,California,ILB,75,235,4,0.8989,Danville,CA,
HighSchool,2010,237,Kacy Rodgers,Carroll,Miami,S,74,185,4,0.8975,Brownsville,TX,
HighSchool,2010,238,Brandon Coleman,Bishop McNamara,Rutgers,WR,78,200,4,0.897,District Heights,MD,
HighSchool,2010,239,Alex Kenney,State College Area,Penn State,WR,72,194,4,0.8969,State College,PA,
HighSchool,2010,240,Bryan Bennett,Crespi,Oregon,PRO,75,185,4,0.8968,Encino,CA,
HighSchool,2010,241,Fre'Shad Hunter,Cary,,DT,76,250,4,0.8958,Cary,NC,
HighSchool,2010,242,Jeremy Johnson,Silsbee,West Virginia,ATH,74,175,4,0.8958,Silsbee,TX,
HighSchool,2010,243,Delvin Jones,Miami Palmetto,Ole Miss,ATH,75,230,4,0.8955,Miami,FL,
HighSchool,2010,244,Blake Sims,Gainesville,Alabama,ATH,72,212,4,0.8954,Gainesville,GA,
HighSchool,2010,245,Chris Ward,Mater Dei,UCLA,OG,77,300,4,0.8951,Santa Ana,CA,
HighSchool,2010,246,Isaiah Lewis,Ben Davis,Michigan State,S,71,190,4,0.8949,Indianapolis,IN,
HighSchool,2010,247,Jibreel Black,Wyoming,Michigan,SDE,74,253,4,0.8944,Cincinnati,OH,
HighSchool,2010,248,Neiron Ball,Jackson,Florida,WDE,76,210,4,0.8943,Jackson,GA,
HighSchool,2010,249,B.J. Butler,Osceola,Louisville,SDE,74,254,4,0.8942,Kissimmee,FL,
HighSchool,2010,250,DaQuan Jones,Johnson City Senior,Penn State,DT,76,302,4,0.8938,Johnson City,NY,
HighSchool,2010,251,James Wright,Belle Chasse,LSU,WR,74,180,4,0.8938,Belle Chasse,LA,
