recruitType,year,ranking,name,school,committedTo,position,height,weight,stars,rating,city,stateProvince,country
HighSchool,2020,68,E.J. Williams,Central,Clemson,WR,75,188,4,0.9685,Phenix City,AL,
HighSchool,2020,69,Chris Tyree,Thomas Dale,Notre Dame,APB,70,179,4,0.9683,Chester,VA,
HighSchool,2020,70,Quentin Johnston,Temple,TCU,WR,76,180,4,0.9677,Temple,TX,
HighSchool,2020,71,Theo Johnson,,Penn State,TE,78,242,4,0.9667,Windsor,ON,
HighSchool,2020,72,Myles Hinton,Greater Atlanta Christian School,Stanford,OT,78,308,4,0.9666,Norcross,GA,
HighSchool,2020,73,Ja'Quinden Jackson,Duncanville,Texas,DUAL,74,219,4,0.9665,Duncanville,TX,
HighSchool,2020,74,Cody Simon,St. Peters Prep,Ohio State,ILB,73,218,4,0.9663,Jersey City,NJ,
HighSchool,2020,75,Jahmyr Gibbs,Dalton,Georgia Tech,RB,69,191,4,0.9653,Dalton,GA,
HighSchool,2020,76,Roydell Williams,Hueytown,Alabama,RB,70,202,4,0.9653,Hueytown,AL,
HighSchool,2020,77,Zykeivous Walker,Schley County,Auburn,SDE,76,260,4,0.9651,Ellaville,GA,
HighSchool,2020,78,Antonio Johnson,East St. Louis,Texas A&M,S,75,182,4,0.9651,East Saint Louis,IL,
HighSchool,2020,79,Jordan Toles,St. Frances Academy,LSU,S,73.5,190,4,0.965,Baltimore,MD,
HighSchool,2020,80,Keshawn Lawrence,Ensworth,Tennessee,S,74,202,4,0.9649,Nashville,TN,
HighSchool,2020,81,Jermaine Burton,Calabasas,Georgia,WR,72.5,190,4,0.9649,Calabasas,CA,
HighSchool,2020,82,Trey Wedig,Kettle Moraine,Wisconsin,OT,80,320,4,0.9643,Wales,WI,
HighSchool,2020,83,BJ Ojulari,Marietta,LSU,WDE,75,224,4,0.9636,Marietta,GA,
HighSchool,2020,84,Chantz Williams,Oakleaf,Miami,WDE,76,238,4,0.9636,Orange Park,FL,
HighSchool,2020,85,Luke Doty,Myrtle Beach,South Carolina,DUAL,73,185,4,0.9634,Myrtle Beach,SC,
HighSchool,2020,86,Jahari Rogers,Arlington,Florida,CB,72,170,4,0.9633,Arlington,TX,
HighSchool,2020,87,Andrew Gentry,Columbine,Virginia,OT,80,310,4,0.963,Littleton,CO,
HighSchool,2020,88,Antonio Doyle,Lutheran North,Texas A&M,ILB,75,229,4,0.9618,Saint Louis,MO,
HighSchool,2020,89,Nate Anderson,Reedy,Oklahoma,OG,77,262,4,0.9615,Frisco,TX,
HighSchool,2020,90,Omari Thomas,Briarcrest Christian,Tennessee,DT,76,319,4,0.958,Memphis,TN,
HighSchool,2020,91,Mookie Cooper,,Ohio State,WR,68.5,193,4,0.9578,Saint Louis,MO,
HighSchool,2020,92,Andrew Raym,Broken Arrow,Oklahoma,OG,77,285,4,0.9577,Broken Arrow,OK,
HighSchool,2020,93,Tre Williams,St. John's,Clemson,DT,74.5,306,4,0.9572,Washington,DC,
HighSchool,2020,94,Josh Downs,North Gwinnett,North Carolina,WR,70,165,4,0.9565,Suwanee,GA,
HighSchool,2020,95,Jacobian Guillory,Alexandria,LSU,DT,74,331,4,0.9565,Alexandria,LA,
HighSchool,2020,96,Antoine Sampah,Woodbridge,LSU,ILB,74.5,220,4,0.9562,Woodbridge,VA,
HighSchool,2020,97,Wesley Steiner,Houston County,Auburn,ILB,72,220,4,0.9561,Warner Robins,GA,
HighSchool,2020,98,Harrison Bailey,Marietta,Tennessee,PRO,77,211,4,0.9558,Marietta,GA,
HighSchool,2020,99,Tosh Baker,Pinnacle,Notre Dame,OT,79,271,4,0.9552,Phoenix,AZ,
HighSchool,2020,100,Jay Hardy,McCallie School,Auburn,DT,76,280,4,0.9551,Chattanooga,TN,
HighSchool,2020,101,A.J. Henning,Lincoln-Way East,Michigan,WR,70,183,4,0.9548,Frankfort,IL,
HighSchool,2020,102,Paul Tchio,Milton,Clemson,OG,77,299,4,0.9548,Alpharetta,GA,
HighSchool,2020,103,Jack Nelson,,Wisconsin,OT,79,273,4,0.954,,WI,
HighSchool,2020,104,Jalen Kimber,Mansfield Timberview,Georgia,CB,72,170,4,0.9537,Arlington,TX,
HighSchool,2020,105,Jaylan Knighton,Deerfield Beach,Miami,RB,69,194,4,0.9533,Deerfield Beach,FL,
HighSchool,2020,106,Garrett Hayes,Athens,TCU,OG,77,318,4,0.9527,Athens,TX,
HighSchool,2020,107,Luke Wypler,St Joseph Regional,Ohio State,OC,74,285,4,0.9526,Montvale,NJ,
HighSchool,2020,108,Marcus Dumervil,St. Thomas Aquinas,LSU,OT,77,305,4,0.9519,Fort Lauderdale,FL,
HighSchool,2020,109,EJ Smith,Jesuit,Stanford,APB,71,199,4,0.9516,Dallas,TX,
HighSchool,2020,110,Kobe Hudson,Troup County,Auburn,WR,73,186,4,0.9513,Lagrange,GA,
HighSchool,2020,111,Zavier Betts,Bellevue West,Nebraska,WR,74,189,4,0.9506,Bellevue,NE,
HighSchool,2020,112,Peter Skoronski,Maine South,Northwestern,OC,76,275,4,0.9503,Park Ridge,IL,
HighSchool,2020,113,Myles Murao,Mater Dei,Washington,OC,74,312,4,0.9499,Santa Ana,CA,
HighSchool,2020,114,Don Chaney Jr.,Belen Jesuit Prep,Miami,RB,70.5,203,4,0.9498,Miami,FL,
HighSchool,2020,115,Johnny Wilson,Calabasas,Arizona State,WR,78,224,4,0.9495,Calabasas,CA,
HighSchool,2020,116,Malachi Wideman,Venice,Tennessee,WR,76.5,197,4,0.9492,Venice,FL,
HighSchool,2020,117,Tyler Baron,Knoxville Catholic,Tennessee,SDE,77,256,4,0.9489,Knoxville,TN,
HighSchool,2020,118,Chris Morris,West Memphis,Texas A&M,OG,75.5,287,4,0.9486,West Memphis,AR,
HighSchool,2020,119,Jordan Botelho,St. Louis,Notre Dame,ILB,75,230,4,0.9481,Honolulu,HI,
HighSchool,2020,120,Ethan Garbers,Corona Del Mar,Washington,PRO,75,193,4,0.9477,Newport Beach,CA,
HighSchool,2020,121,Vernon Broughton,Cy Ridge,Texas,DT,77,286,4,0.9477,Houston,TX,
HighSchool,2020,122,Braiden McGregor,,Michigan,SDE,78,260,4,0.9472,Port Huron,MI,
HighSchool,2020,123,Reggie Grimes,Ravenwood,Oklahoma,WDE,75.5,242,4,0.947,Brentwood,TN,
HighSchool,2020,124,Daniyel Ngata,Folsom,Arizona State,APB,69,180,4,0.9468,Folsom,CA,
HighSchool,2020,125,John Humphreys,Corona Del Mar,Stanford,WR,77,205,4,0.9461,Newport Beach,CA,
HighSchool,2020,126,Prince Dorbah,Highland Park,Texas,OLB,74.5,208,4,0.9446,Dallas,TX,
HighSchool,2020,127,Jalen Rivers,Oakleaf,Miami,OT,78,331,4,0.9429,Orange Park,FL,
HighSchool,2020,128,Blake Corum,St. Frances Academy,Michigan,RB,68,193,4,0.9423,Laurel,MD,
HighSchool,2020,129,Kevontre Bradford,Lancaster,LSU,RB,71,193,4,0.9405,Lancaster,TX,
HighSchool,2020,130,Haynes King,Longview,Texas A&M,DUAL,74.5,189,4,0.9398,Longview,TX,
HighSchool,2020,131,Ze'Vian Capers,Denmark,Auburn,WR,75.5,195,4,0.9393,Alpharetta,GA,
HighSchool,2020,132,Keyshawn Greene,Wakulla,Nebraska,OLB,75,195,4,0.9387,Crawfordville,FL,
HighSchool,2020,133,Seth McGowan,Poteet,Oklahoma,RB,71.5,215,4,0.9382,Mesquite,TX,
HighSchool,2020,134,Enzo Jennings,Oak Park,Penn State,S,73,185,4,0.9381,Oak Park,MI,
HighSchool,2020,135,Jalen Berger,Don Bosco Prep,Wisconsin,RB,72,205,4,0.9378,Ramsey,NJ,
HighSchool,2020,136,Devon Achane,Fort Bend Marshall,Texas A&M,APB,69,170,4,0.9374,Missouri City,TX,
HighSchool,2020,137,Jo'Quavious Marks,Carver,Mississippi State,RB,70,190,4,0.9371,Atlanta,GA,
HighSchool,2020,138,Xavion Alford,Shadow Creek,Texas,S,72,182,4,0.9371,Pearland,TX,
HighSchool,2020,139,Elijhah Badger,Folsom,Arizona State,ATH,74,195,4,0.9368,Sacramento,CA,
HighSchool,2020,140,Chad Lindberg,Clear Creek,Georgia,OT,78.5,327,4,0.9367,League City,TX,
HighSchool,2020,141,Josh White,Cy Creek,LSU,ILB,73,200,4,0.9363,Houston,TX,
HighSchool,2020,142,Nick Herbig,St Louis School,Wisconsin,OLB,74,215,4,0.936,Honolulu,HI,
HighSchool,2020,143,Thaiu Jones-Bell,Miami Carol City,Alabama,WR,71,187,4,0.9359,Hallandale,FL,
HighSchool,2020,144,Kitan Crawford,John Tyler,Texas,CB,71,200,4,0.9357,Tyler,TX,
HighSchool,2020,145,Michael Carmody,Mars Area,Notre Dame,OT,77,283,4,0.9355,Mars,PA,
HighSchool,2020,146,Jay Butterfield,Liberty,Oregon,PRO,78,202,4,0.9353,Brentwood,CA,
HighSchool,2020,147,Mitchell Mayes,Leesville Road,Clemson,OG,75.5,306,4,0.9348,Raleigh,NC,
HighSchool,2020,148,Myles Murphy,Dudley,North Carolina,SDE,76,280,4,0.9342,Greensboro,NC,
HighSchool,2020,149,Ja'Qurious Conley,Northside,North Carolina,S,74,203,4,0.9336,Jacksonville,NC,
HighSchool,2020,150,Kedrick Bingley-Jones,Providence Day School,North Carolina,DT,76.5,266,4,0.9335,Charlotte,NC,
HighSchool,2020,151,Kalel Mullings,Milton Academy,Michigan,OLB,73,220,4,0.9333,Boston,MA,
HighSchool,2020,152,Fadil Diggs,Woodrow Wilson,Texas A&M,WDE,77,230,4,0.9325,Camden,NJ,
HighSchool,2020,153,Darrion Henry,Princeton,Ohio State,DT,76.5,279,4,0.9322,Cincinnati,OH,
HighSchool,2020,154,Jaquavion Fraziars,Dunnellon,Florida,WR,75.5,194,4,0.9321,,FL,
HighSchool,2020,155,Jackson Bratton,Muscle Shoals,Alabama,ILB,75,233,4,0.932,Muscle Shoals,AL,
HighSchool,2020,156,Issiah Walker Jr.,Norland,Florida,OT,76,309,4,0.9311,Miami,FL,
HighSchool,2020,157,LV Bunkley-Shelton,Junipero Serra,Arizona State,WR,72,180,4,0.9309,Gardena,CA,
HighSchool,2020,158,Muhsin Muhammad III,Myers Park,Texas A&M,WR,72,185,4,0.9308,Charlotte,NC,
HighSchool,2020,159,Rylie Mills,Lake Forest,Notre Dame,SDE,77,275,4,0.9306,Lake Forest,IL,
HighSchool,2020,160,Edgerrin Cooper,Covington,Texas A&M,OLB,73.5,205,4,0.9301,Covington,LA,
HighSchool,2020,161,Andre Seldon,Belleville,Michigan,CB,68,154,4,0.93,Belleville,MI,
HighSchool,2020,162,Jacolbe Cowan,Providence Day School,Ohio State,DT,77,262,4,0.9298,Charlotte,NC,
HighSchool,2020,163,Shane Illingworth,Norco,Oklahoma State,PRO,78.5,234,4,0.9297,Norco,CA,
HighSchool,2020,164,Kourt Williams,St. John Bosco,Ohio State,OLB,73,216,4,0.9295,Bellflower,CA,
HighSchool,2020,165,Jordan Morant,Bergen Catholic,Michigan,S,71,212,4,0.9294,Oradell,NJ,
HighSchool,2020,166,J.J. Evans,Montevallo,Auburn,WR,74,185,4,0.9289,Montevallo,AL,
HighSchool,2020,167,Lathan Ransom,Salpointe Catholic,Ohio State,S,72.5,193,4,0.9288,Tucson,AZ,
HighSchool,2020,168,Marvin Mims,Lone Star,Oklahoma,WR,72,173,4,0.9288,Frisco,TX,
HighSchool,2020,169,Ladarius Tennison,Rockledge,Auburn,ATH,69,193,4,0.9287,Southwest Brevard Cnty,FL,
HighSchool,2020,170,Roger Rosengarten,Valor Christian,Washington,OT,77,258,4,0.9285,Littleton,CO,
HighSchool,2020,171,Ashaad Clayton,Warren Easton,Colorado,RB,72,200,4,0.9284,New Orleans,LA,
HighSchool,2020,172,Myles Slusher,Broken Arrow,Arkansas,S,72,181,4,0.9282,Broken Arrow,OK,
HighSchool,2020,173,Maliq Carr,Oak Park,Purdue,TE,76,230,4,0.9281,Oak Park,MI,
HighSchool,2020,174,Ethan Pouncey,Winter Park,Florida,CB,73,160,4,0.928,Winter Park,FL,
HighSchool,2020,175,Van Fillinger,Corner Canyon,Utah,SDE,75.5,250,4,0.9279,Draper,UT,
HighSchool,2020,176,Evan Prater,Wyoming,Cincinnati,DUAL,77,190,4,0.9279,Cincinnati,OH,
HighSchool,2020,177,Anton Harrison,Archbishop Carroll,Oklahoma,OT,77,310,4,0.9272,Washington,DC,
HighSchool,2020,178,Michael Redding III,IMG Academy,Miami,WR,73,195,4,0.9271,Bradenton,FL,
HighSchool,2020,179,Bryan Robinson,Palm Beach Central,Florida State,WR,73,185,4,0.9265,West Palm Beach,FL,
HighSchool,2020,180,Major Burns,Madison Prep Academy,Georgia,S,74,176,4,0.9261,Baton Rouge,LA,
HighSchool,2020,181,Jerrin Thompson,Lufkin,Texas,S,72.5,183,4,0.926,Lufkin,TX,
HighSchool,2020,182,Antwaun Powell,Indian River,Florida,WDE,75,234,4,0.9251,Portsmouth,VA,
HighSchool,2020,183,Kristian Story,Lanett,Alabama,ATH,73,210,4,0.925,Lanett,AL,
HighSchool,2020,184,Emmanuel Forbes,Grenada,Mississippi State,CB,73,171,4,0.9248,Grenada,MS,
HighSchool,2020,185,Ozzy Trapilo,Boston College,Boston College,OT,79,275,4,0.9242,Boston,MA,
HighSchool,2020,186,Caziah Holmes,Cocoa,Penn State,APB,71.5,179,4,0.9237,Cocoa,FL,
HighSchool,2020,187,Jacobe Covington,Saguaro,Washington,S,73,196,4,0.9236,Scottsdale,AZ,
HighSchool,2020,188,Eric Reed,Calvary Baptist Academy,Auburn,S,73,197,4,0.9236,Shreveport,LA,
HighSchool,2020,189,Darion Green-Warren,Narbonne,Michigan,CB,72,187,4,0.9233,Harbor City,CA,
HighSchool,2020,190,Kaden Johnson,,Wisconsin,OLB,74,235,4,0.9231,Minneapolis,MN,
HighSchool,2020,191,Chubba Purdy,Perry,Florida State,DUAL,74,210,4,0.9227,Gilbert,AZ,
HighSchool,2020,192,Ayden Hector,Eastside Catholic,Stanford,CB,72,198,4,0.9224,Sammamish,WA,
HighSchool,2020,193,Damian Sellers,Saguaro,UCLA,OLB,74,224,4,0.9224,Scottsdale,AZ,
HighSchool,2020,194,Jake Majors,Prosper,Texas,OC,75.5,283,4,0.922,Prosper,TX,
HighSchool,2020,195,Luke Hill,St. Frances Academy,Oregon,CB,71,180,4,0.9218,Baltimore,MD,
HighSchool,2020,196,Jalin Hyatt,Dutch Fork,Tennessee,WR,72,164,4,0.9218,Irmo,SC,
HighSchool,2020,197,Jah-Marien Latham,Pickens County,Alabama,DT,75,280,4,0.9216,Reform,AL,
HighSchool,2020,198,Chris Thompson Jr.,Duncanville,Auburn,S,74,199,4,0.9216,Duncanville,TX,
HighSchool,2020,199,Javon Baker,McEachern,Alabama,WR,73,196,4,0.9215,Powder Springs,GA,
HighSchool,2020,200,Malik Hornsby,Fort Bend Marshall,Arkansas,DUAL,74,175,4,0.921,Missouri City,TX,
HighSchool,2020,201,Anthony Richardson,Eastside,Florida,DUAL,76,224,4,0.9208,Gainesville,FL,
HighSchool,2020,202,Ryan Watts,Little Elm,Ohio State,S,74.5,187,4,0.9208,Little Elm,TX,
HighSchool,2020,203,Cole Brevard,Carmel,Penn State,DT,75,305,4,0.9207,Carmel,IN,
HighSchool,2020,204,KeAndre Lambert,Maury,Penn State,WR,73,176,4,0.9201,Norfolk,VA,
HighSchool,2020,205,Aaryn Parks,National Christian Academy,Oklahoma,OG,76,320,4,0.9201,Fort Washington,MD,
HighSchool,2020,206,Geirean Hatchett,Ferndale,Washington,OG,76,279,4,0.92,Ferndale,WA,
HighSchool,2020,207,Jalin Conyers,,Oklahoma,TE,76,220,4,0.9199,,TX,
HighSchool,2020,208,Jimmy Calloway,Morrow,Tennessee,WR,72,207,4,0.9197,Morrow,GA,
HighSchool,2020,209,Malachi Moore,Hewitt-Trussville,Alabama,S,72,180,4,0.9195,Trussville,AL,
HighSchool,2020,210,Porter Rooks,Myers Park,NC State,WR,73,191,4,0.9193,Charlotte,NC,
HighSchool,2020,211,Darin Turner,Memphis Central,Arkansas,WR,74.5,206,4,0.9189,Memphis,TN,
HighSchool,2020,212,Len'Neth Whitehead,Athens Academy,Tennessee,ILB,74,230,4,0.9189,Athens,GA,
HighSchool,2020,213,Bryson Washington,C.E. King,Oklahoma,S,74,196,4,0.9188,Houston,TX,
HighSchool,2020,214,Alex Huntley,Hammond School,South Carolina,DT,75,279,4,0.9185,Columbia,SC,
HighSchool,2020,215,Sergio Allen,Peach County,Clemson,ILB,72.5,217,4,0.9183,Fort Valley,GA,
HighSchool,2020,216,Dominic Bailey,St. Frances Academy,Tennessee,DT,75,293,4,0.9182,Baltimore,MD,
HighSchool,2020,217,RJ Mickens,Southlake Carroll,Clemson,S,72.5,197,4,0.9181,Southlake,TX,
HighSchool,2020,218,Jadarius Green-McKnight,Dunbar,Florida State,S,71,204,4,0.9178,Fort Myers,FL,
HighSchool,2020,219,Rome Odunze,Bishop Gorman,Washington,WR,75,205,4,0.9178,Las Vegas,NV,
HighSchool,2020,220,Tyler Van Dyke,Suffield Academy,Miami,PRO,76,212,4,0.9174,Glastonbury,CT,
HighSchool,2020,221,Jeff Sims,Sandalwood,Georgia Tech,DUAL,75,205,4,0.9169,Jacksonville,FL,
HighSchool,2020,222,Demon Clowney,St. Frances Academy,Ole Miss,WDE,76,225,4,0.9169,Baltimore,MD,
HighSchool,2020,223,Jeremiah Pegues,Oxford,Auburn,ATH,74,285,4,0.9166,Oxford,MS,
HighSchool,2020,224,Henry Parrish,Columbus,Ole Miss,RB,70,183,4,0.9166,Miami,FL,
HighSchool,2020,225,Drew Pyne,New Canaan,Notre Dame,PRO,72,194,4,0.9166,New Canaan,CT,
HighSchool,2020,226,Johnnie Brown,Sebring,Florida,DT,74,250,4,0.9163,Tampa,FL,
HighSchool,2020,227,Kris Hutson,St. John Bosco,Oregon,WR,70.5,175,4,0.9159,Bellflower,CA,
HighSchool,2020,228,Ty'kieast Crawford,Carthage,,OT,77,335,4,0.915,Carthage,TX,
HighSchool,2020,229,Akinola Ogunbiyi,Kempner,Texas A&M,OG,75.5,331,4,0.9143,Sugar Land,TX,
HighSchool,2020,230,Lawrance Toafili,Pinellas Park,Florida State,RB,72,180,4,0.9143,Largo,FL,
HighSchool,2020,231,Jalen Harrell,Champagnat Catholic - Hialeah,Miami,S,74,180,4,0.914,Hialeah,FL,
HighSchool,2020,232,Quincy Brown,Destrehan,,WR,75.5,175,4,0.9137,Destrehan,LA,
HighSchool,2020,233,Traeshon Holden,Narbonne,Alabama,WR,75,195,4,0.9136,Harbor City,CA,
HighSchool,2020,234,Cameron Roseman-Sinclair,Myers Park,North Carolina,S,71.5,194,4,0.9136,Charlotte,NC,
HighSchool,2020,235,Kevin Bauman,Red Bank Catholic,Notre Dame,TE,77,238,4,0.913,Red Bank,NJ,
HighSchool,2020,236,Logan Jones,Lewis Central,Iowa,DT,75,255,4,0.9128,Council Bluffs,IA,
HighSchool,2020,237,Mohamed Kaba,Clinton,South Carolina,ILB,74,212,4,0.9127,Clinton,NC,
HighSchool,2020,238,Coziah Izzard,DeMatha Catholic,Penn State,DT,75,281,4,0.9127,Laurel,MD,
HighSchool,2020,239,Stephen Dix Jr.,Dr. Phillips,Florida State,OLB,74,210,4,0.9125,Orlando,FL,
HighSchool,2020,240,Troy Omeire,Fort Bend Austin,Texas,WR,75.5,206,4,0.9124,Sugar Land,TX,
HighSchool,2020,241,Patrick Jenkins,John Ehret,TCU,DT,74,285,4,0.9124,Marrero,LA,
HighSchool,2020,242,Princely Umanmielen,Manor,Florida,SDE,76,249,4,0.9117,Manor,TX,
HighSchool,2020,243,Davin Vann,Cary,NC State,DT,73.5,273,4,0.9116,Cary,NC,
HighSchool,2020,244,Makari Paige,West Bloomfield,Michigan,S,75,182,4,0.911,West Bloomfield,MI,
HighSchool,2020,245,Desmond Tisdol,Wilcox County,Auburn,ILB,72,215,4,0.9107,Rochelle,GA,
HighSchool,2020,246,Morven Joseph,Lake Gibson,Tennessee,WDE,74,220,4,0.9106,Lakeland,FL,
HighSchool,2020,247,Michael Drennen II,Dublin Coffman,Kentucky,APB,71,196,4,0.9103,Dublin,OH,
