recruitType,year,ranking,name,school,committedTo,position,height,weight,stars,rating,city,stateProvince,country
HighSchool,2018,1,Trevor Lawrence,Cartersville,Clemson,PRO,78,208,5,0.9999,Cartersville,GA,
HighSchool,2018,2,Justin Fields,Harrison,Georgia,DUAL,75,221,5,0.9998,Kennesaw,GA,
HighSchool,2018,3,Xavier Thomas,IMG Academy,Clemson,SDE,75,260,5,0.9988,Bradenton,FL,
HighSchool,2018,4,Eyabi Anoma,St. Frances Academy,Alabama,WDE,77,235,5,0.9987,Baltimore,MD,
HighSchool,2018,5,Micah Parsons,Harrisburg,Penn State,WDE,75,235,5,0.9982,Harrisburg,PA,
HighSchool,2018,6,Patrick Surtain II,American Heritage,Alabama,CB,73.25,199,5,0.9973,Fort Lauderdale,FL,
HighSchool,2018,7,Nicholas Petit-Frere,Berkeley Prep,Ohio State,OT,78,272,5,0.9963,Tampa,FL,
HighSchool,2018,8,Justin Shorter,South Brunswick,Penn State,WR,76,213,5,0.9962,Monmouth Junction,NJ,
HighSchool,2018,9,Zamir White,Scotland County,Georgia,RB,73,210,5,0.9957,Laurinburg,NC,
HighSchool,2018,10,Jamaree Salyer,Pace Academy,Georgia,OG,76,342,5,0.9956,Atlanta,GA,
HighSchool,2018,11,Amon-Ra St. Brown,Mater Dei,USC,WR,71.5,191,5,0.9948,Anaheim,CA,
HighSchool,2018,12,Tyson Campbell,American Heritage,Georgia,CB,74.5,180,5,0.9944,Fort Lauderdale,FL,
HighSchool,2018,13,Terrace Marshall,Parkway,LSU,WR,74.5,192,5,0.993,Bossier City,LA,
HighSchool,2018,14,KJ Henry,West Forsyth,Clemson,WDE,77.5,235,5,0.9928,Clemmons,NC,
HighSchool,2018,15,Palaie Gaoteote IV,Bishop Gorman,USC,ILB,74,235,5,0.9926,Las Vegas,NV,
HighSchool,2018,16,JT Daniels,Mater Dei,USC,PRO,74,205,5,0.9919,Santa Ana,CA,
HighSchool,2018,17,Jackson Carman,Fairfield,Clemson,OT,78,330,5,0.9894,Fairfield,OH,
HighSchool,2018,18,Adam Anderson,Rome,Georgia,OLB,76,214,5,0.9889,Rome,GA,
HighSchool,2018,19,Caden Sterns,Steele,Texas,S,73,192,5,0.9886,Cibolo,TX,
HighSchool,2018,20,Taron Vincent,IMG Academy,Ohio State,DT,74,285,5,0.9884,Bradenton,FL,
HighSchool,2018,21,Tyreke Johnson,Trinity Christian Academy,Ohio State,S,73,191,5,0.9876,Jacksonville,FL,
HighSchool,2018,22,Cade Mays,Knoxville Catholic,Georgia,OT,78,318,5,0.9869,Knoxville,TN,
HighSchool,2018,23,Brenton Cox,Stockbridge,Georgia,SDE,76.5,247,5,0.9867,Stockbridge,GA,
HighSchool,2018,24,B.J. Foster,Angleton,Texas,S,73,188,5,0.9865,Angleton,TX,
HighSchool,2018,25,Lorenzo Lingard,University,Miami,RB,72,190,5,0.9861,Orange City,FL,
HighSchool,2018,26,Derion Kendrick,South Pointe,Clemson,WR,73,184,5,0.9855,Rock Hill,SC,
HighSchool,2018,27,Ricky Slade,C. D. Hylton,Penn State,APB,69,185,5,0.9853,Woodbridge,VA,
HighSchool,2018,28,Olaijah Griffin,Mission Viejo,USC,CB,72,170,5,0.9849,Mission Viejo,CA,
HighSchool,2018,29,Brey Walker,Westmoore,Oklahoma,OT,79,320,5,0.9836,Moore,OK,
HighSchool,2018,30,Jaelen Gill,Westerville South,Ohio State,APB,73,182,4,0.9831,Westerville,OH,
HighSchool,2018,31,Quay Walker,Crisp County,Georgia,OLB,76,236,4,0.983,Cordele,GA,
HighSchool,2018,32,Isaac Taylor-Stuart,Helix,USC,CB,74,187,4,0.9827,San Diego,CA,
HighSchool,2018,33,Brevin Jordan,Bishop Gorman,Miami,TE,75,250,4,0.982,Las Vegas,NV,
HighSchool,2018,34,Tyreke Smith,Cleveland Heights,Ohio State,WDE,75,260,4,0.9816,Cleveland,OH,
HighSchool,2018,35,Jaiden Woodbey,St. John Bosco,Florida State,S,74,204,4,0.9814,Fontana,CA,
HighSchool,2018,36,Dorian Thompson-Robinson,Bishop Gorman,UCLA,DUAL,73.5,195,4,0.9813,Las Vegas,NV,
HighSchool,2018,37,Jeremy Ruckert,Lindenhurst,Ohio State,TE,77.5,238,4,0.981,Lindenhurst,NY,
HighSchool,2018,38,Brendan Radley-Hiles,IMG Academy,Oklahoma,CB,70,183,4,0.9807,Bradenton,FL,
HighSchool,2018,39,Jaylen Waddle,Episcopal,Alabama,WR,69.5,175,4,0.9791,Bellaire,TX,
HighSchool,2018,40,Devon Williams,Antelope Valley,USC,WR,76,200,4,0.9791,Lancaster,CA,
HighSchool,2018,41,James Cook,Northwestern,Georgia,APB,71.5,181,4,0.9786,Miami,FL,
HighSchool,2018,42,Kelvin Joseph,Scotlandville Magnet,LSU,S,73.5,191,4,0.9784,Baton Rouge,LA,
HighSchool,2018,43,Justin Rogers,Parkway,TCU,DUAL,76,210,4,0.9772,Bossier City,LA,
HighSchool,2018,44,Teradja Mitchell,Bishop Sullivan Catholic,Ohio State,ILB,74,232,4,0.9771,Virginia Beach,VA,
HighSchool,2018,45,Justyn Ross,Central,Clemson,WR,76,201,4,0.9765,Phenix City,AL,
HighSchool,2018,46,Tanner McKee,Centennial,Stanford,PRO,78,220,4,0.9764,Corona,CA,
HighSchool,2018,47,Jalen Green,Heights,Texas,CB,72,171,4,0.9762,Houston,TX,
HighSchool,2018,48,J.J. Peterson,Colquitt County,Tennessee,OLB,74.5,231,4,0.9761,Moultrie,GA,
HighSchool,2018,49,Joey Gatewood,Bartram Trail,Auburn,ATH,76,232,4,0.9759,Jacksonville,FL,
HighSchool,2018,50,A.J. Lytton,Dr. Henry Wise,Florida State,CB,70,173,4,0.9757,Upper Marlboro,MD,
HighSchool,2018,51,Luke Ford,Carterville,Georgia,TE,78,248,4,0.9753,Carterville,IL,
HighSchool,2018,52,DeMarvion Overshown,Arp,Texas,S,76,200,4,0.9737,Arp,TX,
HighSchool,2018,53,William Barnes,Apopka,North Carolina,OT,76,325,4,0.9732,Apopka,FL,
HighSchool,2018,54,Nesta Silvera,American Heritage,Miami,DT,74,308,4,0.973,Fort Lauderdale,FL,
HighSchool,2018,55,Tommy Togiai,Highland,Ohio State,DT,75,290,4,0.9721,Pocatello,ID,
HighSchool,2018,56,Kyler McMichael,Greater Atlanta Christian School,Clemson,CB,73,201,4,0.972,Norcross,GA,
HighSchool,2018,57,Penei Sewell,Desert HIlls,Oregon,OG,77,349,4,0.9709,Saint George,UT,
HighSchool,2018,58,Jordyn Adams,Green Hope,North Carolina,WR,74,175,4,0.9707,Cary,NC,
HighSchool,2018,59,Marquis Spiker,Murrieta Valley,Washington,WR,75,180,4,0.9703,Murrieta,CA,
HighSchool,2018,60,Asante Samuel Jr.,St. Thomas Aquinas,Florida State,CB,69.5,166,4,0.9702,Fort Lauderdale,FL,
HighSchool,2018,61,Brennan Eagles,Alief Taylor,Texas,WR,75.5,214,4,0.9699,Houston,TX,
HighSchool,2018,62,Trey Hill,Houston County,Georgia,OG,75.5,346,4,0.9692,Warner Robins,GA,
HighSchool,2018,63,Matt Corral,Long Beach Poly,Ole Miss,PRO,74,202,4,0.969,Long Beach,CA,
HighSchool,2018,64,Anthony Cook,Lamar,Texas,CB,72,168,4,0.9682,Houston,TX,
HighSchool,2018,65,Rasheed Walker,North Point,Penn State,OT,78,290,4,0.9676,Waldorf,MD,
HighSchool,2018,66,Ronnie Perkins,Lutheran North,Oklahoma,WDE,74.5,256,4,0.9666,Saint Louis,MO,
HighSchool,2018,67,Mark Pope,Miami Southridge,Miami,WR,73,175,4,0.9656,Hialeah,FL,
HighSchool,2018,68,Matthew Jones,Erasmus Hall,Ohio State,OC,76,300,4,0.9652,Brooklyn,NY,
HighSchool,2018,69,Jacob Copeland,Escambia,Florida,WR,72,192,4,0.9651,Pensacola,FL,
HighSchool,2018,70,Houston Griffith,IMG Academy,Notre Dame,CB,73,192,4,0.9651,Bradenton,FL,
HighSchool,2018,71,Josh Proctor,Owasso,Ohio State,S,74,190,4,0.964,Owasso,OK,
HighSchool,2018,72,Michael Thompson,Parkway North,Oklahoma,DT,75.5,291,4,0.9638,Saint Louis,MO,
HighSchool,2018,73,Kamryn Babb,Christian Brothers College,Ohio State,WR,73,189,4,0.9629,Saint Louis,MO,
HighSchool,2018,74,Stephon Wynn,IMG Academy,Alabama,SDE,76,308,4,0.9624,Anderson,SC,
HighSchool,2018,75,Leon O'Neal Jr.,Cy Springs,Texas A&M,S,73,190,4,0.9624,Cypress,TX,
HighSchool,2018,76,Jayson Oweh,Blair Academy,Penn State,SDE,77,236,4,0.9617,Blairstown,NJ,
HighSchool,2018,77,Jarren Williams,Central Gwinnett,Miami,PRO,74,206,4,0.9614,Lawrenceville,GA,
HighSchool,2018,78,PJ Mustipher,McDonogh School,Penn State,DT,76.5,290,4,0.9613,Owings Mills,MD,
HighSchool,2018,79,Payton Wilson,Orange,NC State,OLB,76,225,4,0.9613,Hillsborough,NC,
HighSchool,2018,80,Brian Snead,Armwood,Ohio State,RB,71,200,4,0.9607,Seffner,FL,
HighSchool,2018,81,Richard Gouraige,Cambridge Christian School,Florida,OT,77,271,4,0.9603,Tampa,FL,
HighSchool,2018,82,Kevin Austin,North Broward Prep,Notre Dame,WR,75,198,4,0.9601,Pompano Beach,FL,
HighSchool,2018,83,Phil Jurkovec,Pine-Richland,Notre Dame,DUAL,77,215,4,0.9593,Gibsonia,PA,
HighSchool,2018,84,JaMarr Chase,Archbishop Rummel,LSU,WR,73,195,4,0.9589,Metairie,LA,
HighSchool,2018,85,Emory Jones,Heard County,Florida,DUAL,74.5,195,4,0.9587,Franklin,GA,
HighSchool,2018,86,Solomon Tuliaupupu,Mater Dei,USC,ILB,74,220,4,0.9582,Santa Ana,CA,
HighSchool,2018,87,Otis Reese,Lee County,Georgia,OLB,76,206,4,0.9575,Leesburg,GA,
HighSchool,2018,88,Talanoa Hufanga,Crescent Valley,USC,ATH,72.5,193,4,0.9571,Corvallis,OR,
HighSchool,2018,89,Justin Watkins,East Ridge,Florida,WR,71,172,4,0.9567,Clermont,FL,
HighSchool,2018,90,Shayne Simon,St. Peters Prep,Notre Dame,OLB,75,215,4,0.9567,Jersey City,NJ,
HighSchool,2018,91,Colson Yankoff,Coeur d'Alene,Washington,DUAL,76,204,4,0.9564,Coeur D Alene,ID,
HighSchool,2018,92,Matthew Hill,Brookwood,Auburn,WR,74,185,4,0.9562,Snellville,GA,
HighSchool,2018,93,Tyler Friday,Don Bosco Prep,Ohio State,DT,75,263,4,0.956,Ramsey,NJ,
HighSchool,2018,94,Jacob Sirmon,Bothell,Washington,PRO,76,227,4,0.9559,Bothell,WA,
HighSchool,2018,95,Jalen Preston,Manvel,Texas A&M,WR,74,212,4,0.9557,Manvel,TX,
HighSchool,2018,96,Joshua Moore,Yoakum,Texas,WR,73,170,4,0.9556,Yoakum,TX,
HighSchool,2018,97,Al Blades Jr.,St. Thomas Aquinas,Miami,CB,72,170,4,0.9556,Fort Lauderdale,FL,
HighSchool,2018,98,Bryan Addison,Junipero Serra,Oregon,ATH,77,180,4,0.9552,Gardena,CA,
HighSchool,2018,99,Jack Lamb,Great Oak,Notre Dame,ILB,76,220,4,0.9547,Temecula,CA,
HighSchool,2018,100,T.J. Pledger,IMG Academy,Oklahoma,APB,68,190,4,0.9543,Bradenton,FL,
HighSchool,2018,101,Ron Tatum,Putnam City,Oklahoma,SDE,76.5,269,4,0.9541,Oklahoma City,OK,
HighSchool,2018,102,Josh Belk,Lewisville,Clemson,DT,75,309,4,0.9529,Richburg,SC,
HighSchool,2018,103,Channing Tindall,Spring Valley,Georgia,ILB,74,213,4,0.9526,Columbia,SC,
HighSchool,2018,104,Al'vonte Woodard,Lamar,Texas,WR,73,193,4,0.9518,Houston,TX,
HighSchool,2018,105,Tuli Letuligasenoa,De La Salle,Washington,DT,73,338,4,0.9517,Concord,CA,
HighSchool,2018,106,Derrik Allen,Lassiter,Notre Dame,S,74,211,4,0.9516,Marietta,GA,
HighSchool,2018,107,Jalyn Armour-Davis,St. Paul's Episcopal,Alabama,CB,73,180,4,0.9513,Mobile,AL,
HighSchool,2018,108,Jordan Davis,Southwind,Alabama,WDE,77,238,4,0.951,Memphis,TN,
HighSchool,2018,109,Josh Jobe,Cheshire Academy,Alabama,CB,73,180,4,0.9509,Cheshire,CT,
HighSchool,2018,110,Justin Dedich,Chaparral,USC,OC,74,290,4,0.9507,Temecula,CA,
HighSchool,2018,111,Ricky Person,Heritage,NC State,RB,74,202,4,0.9502,Wake Forest,NC,
HighSchool,2018,112,Aidan Hutchinson,Divine Child,Michigan,SDE,78,260,4,0.9498,Dearborn,MI,
HighSchool,2018,113,Emil Ekiyor,Cathedral,Alabama,OC,74,322,4,0.9496,Indianapolis,IN,
HighSchool,2018,114,Mario Goodrich,Lee's Summit West,Clemson,ATH,74,180,4,0.9492,Lees Summit,MO,
HighSchool,2018,115,D'shawn Jamison,Lamar,Texas,CB,70,174,4,0.9486,Houston,TX,
HighSchool,2018,116,Nana Asiedu,North Stafford,Penn State,OT,77,265,4,0.9484,Stafford,VA,
HighSchool,2018,117,Robert Cooper,South Gwinnett,Florida State,DT,74,377,4,0.9482,Snellville,GA,
HighSchool,2018,118,Cameron McGrone,Lawrence Central,Michigan,OLB,73,215,4,0.9481,Indianapolis,IN,
HighSchool,2018,119,Ayodele Adeoye,IMG Academy,Texas,ILB,72,231,4,0.9475,Saint Louis,MO,
HighSchool,2018,120,Coynis Miller,Jackson-Olin,Auburn,DT,73.5,300,4,0.9475,Birmingham,AL,
HighSchool,2018,121,Max Wray,Franklin,Ohio State,OT,78.5,289,4,0.9473,Franklin,TN,
HighSchool,2018,122,Alontae Taylor,Coffee County Central,Tennessee,WR,72,184,4,0.9471,Manchester,TN,
HighSchool,2018,123,Keondre Coburn,Westfield,Texas,DT,73,329,4,0.9468,Houston,TX,
HighSchool,2018,124,Dante Stills,Fairmont,West Virginia,SDE,76,265,4,0.9467,Fairmont,WV,
HighSchool,2018,125,Junior Angilau,East,Texas,OT,78,297,4,0.9458,Salt Lake City,UT,
HighSchool,2018,126,L'Christian Smith,Wayne,Ohio State,ATH,78,205,4,0.9454,Dayton,OH,
HighSchool,2018,127,Jalen Hall,Long Beach Poly,Oregon,WR,76,192,4,0.9454,Long Beach,CA,
HighSchool,2018,128,Jayson Ademilola,St. Peters Prep,Notre Dame,DT,75,290,4,0.9453,Jersey City,NJ,
HighSchool,2018,129,Merlin Robertson,Junipero Serra,Arizona State,OLB,75,241,4,0.9452,Gardena,CA,
HighSchool,2018,130,Kearis Jackson,Peach County,Georgia,WR,71.5,203,4,0.9451,Fort Valley,GA,
HighSchool,2018,131,Cameron Latu,Olympus,Alabama,WDE,77,236,4,0.945,Salt Lake City,UT,
HighSchool,2018,132,Tommy Brown,Mater Dei,Alabama,OG,78.5,313,4,0.9449,Santa Ana,CA,
HighSchool,2018,133,Ale Kaho,Reno,Alabama,ILB,73,218,4,0.9448,Reno,NV,
HighSchool,2018,134,Aashari Crosswell,Long Beach Poly,Arizona State,S,73,185,4,0.9442,Long Beach,CA,
HighSchool,2018,135,Jalen Redmond,Midwest City,Oklahoma,WDE,76,233,4,0.9442,Oklahoma City,OK,
HighSchool,2018,136,Greg Emerson,North Side,Tennessee,DT,75,280,4,0.9441,Jackson,TN,
HighSchool,2018,137,Steve Stephens,Edison,Oregon,S,72,185,4,0.943,Fresno,CA,
HighSchool,2018,138,Chase Williams,Eleanor Roosevelt,USC,CB,73,190,4,0.9423,Corona,CA,
HighSchool,2018,139,Adrian Martinez,Clovis West,Nebraska,DUAL,74,205,4,0.9423,Fresno,CA,
HighSchool,2018,140,Tyler Shough,Hamilton,Oregon,PRO,76.5,187,4,0.9422,Chandler,AZ,
HighSchool,2018,141,Rick Sandidge,Concord,South Carolina,DT,77,285,4,0.9416,Concord,NC,
HighSchool,2018,142,Justin Mascoll,South Gwinnett,Clemson,WDE,76,237,4,0.9412,Snellville,GA,
HighSchool,2018,143,Xavier Williams,Chaminade-Madonna Prep,Alabama,WR,72.5,190,4,0.9405,Hollywood,FL,
HighSchool,2018,144,Azeez Ojulari,Marietta,Georgia,WDE,76,224,4,0.9391,Marietta,GA,
HighSchool,2018,145,Jaelyn Duncan,St. Frances Academy,Maryland,OT,78,300,4,0.939,Owings,MD,
HighSchool,2018,146,Josh Vann,Tucker,South Carolina,WR,70.5,175,4,0.9388,Tucker,GA,
HighSchool,2018,147,CJ Moore,Union,Oklahoma State,WR,77,175,4,0.9388,Tulsa,OK,
HighSchool,2018,148,Dylan Wonnum,Tucker,South Carolina,OT,77,323,4,0.9385,Tucker,GA,
HighSchool,2018,149,DJ Scaife,Miami Southridge,Miami,OG,75,320,4,0.9378,Miami,FL,
HighSchool,2018,150,Zack Kuntz,Camp Hill,Penn State,TE,79,221,4,0.9377,Camp Hill,PA,
HighSchool,2018,151,Dax Hollifield,Shelby,Virginia Tech,ILB,74,236,4,0.9376,Shelby,NC,
HighSchool,2018,152,Harold Joiner,Mountain Brook,Auburn,RB,75,218,4,0.9375,Birmingham,AL,
HighSchool,2018,153,Colten Blanton,Cy Ranch,Texas A&M,OT,79,285,4,0.937,Cypress,TX,
HighSchool,2018,154,Brian Hightower,IMG Academy,Miami,WR,74.5,202,4,0.9366,,,
HighSchool,2018,155,Raymond Scott,Narbonne,USC,OLB,74,220,4,0.9361,Harbor City,CA,
HighSchool,2018,156,Julius Irvin,Servite,Washington,S,73,177,4,0.9361,Anaheim,CA,
HighSchool,2018,157,Warren Thompson,Armwood,Florida State,WR,75,200,4,0.9361,Seffner,FL,
HighSchool,2018,158,Smoke Monday,Carver,Auburn,ATH,75,185,4,0.936,Atlanta,GA,
HighSchool,2018,159,Chase Cota,South Medford,UCLA,WR,75.5,195,4,0.9358,Medford,OR,
HighSchool,2018,160,Austin Fontaine,DeMatha Catholic,Maryland,DT,75,309,4,0.9348,Hyattsville,MD,
HighSchool,2018,161,Tre'Shaun Harrison,Garfield,Florida State,ATH,74,190,4,0.9336,Seattle,WA,
HighSchool,2018,162,Kyle Pitts,Archbishop Wood,Florida,TE,77.5,235,4,0.9334,Warminster,PA,
HighSchool,2018,163,Anthony Schwartz,American Heritage,Auburn,WR,72,172,4,0.9334,Fort Lauderdale,FL,
HighSchool,2018,164,Keaontay Ingram,Carthage,Texas,RB,73,190,4,0.9324,Carthage,TX,
HighSchool,2018,165,Jevon Holland,Bishop O'Dowd,Oregon,S,73,182,4,0.9324,Oakland,CA,
HighSchool,2018,166,Dallas Gant,St. John's Jesuit,Ohio State,OLB,75,225,4,0.9322,Toledo,OH,
HighSchool,2018,167,Jack Tuttle,Mission Hills,Utah,PRO,76,195,4,0.9321,San Marcos,CA,
HighSchool,2018,168,Mustapha Muhammad,Ridge Point,Michigan,TE,76,235,4,0.9318,Missouri City,TX,
HighSchool,2018,169,Adrian Jackson,Mullen,Oregon,OLB,74,210,4,0.9313,Denver,CO,
HighSchool,2018,170,Myles Sims,Westlake,Michigan,CB,74.5,173,4,0.9312,Atlanta,GA,
HighSchool,2018,171,Spencer Sanders,Ryan,Oklahoma State,DUAL,74,190,4,0.9311,Denton,TX,
HighSchool,2018,172,Malik Heath,Callaway,Mississippi State,WR,75,205,4,0.9311,Jackson,MS,
HighSchool,2018,173,Cam'Ron Harris,Miami Carol City,Miami,RB,69.5,190,4,0.9308,Opa Locka,FL,
HighSchool,2018,174,Xavier Peters,Lakota West,Florida State,OLB,76,225,4,0.9306,West Chester,OH,
HighSchool,2018,175,Nadab Joseph,Miami Norland HS,Georgia,CB,73.5,180,4,0.9304,Miami,FL,
HighSchool,2018,176,Christian Barmore,Neumann Goretti,Alabama,DT,77,290,4,0.9298,Philadelphia,PA,
HighSchool,2018,177,Devonta Jason,Landry-Walker,Mississippi State,WR,74.5,211,4,0.9297,New Orleans,LA,
HighSchool,2018,178,Amari Burney,Calvary Christian,Florida,S,73,215,4,0.9293,Clearwater,FL,
HighSchool,2018,179,Isaah Crocker,Inderkum,Oregon,WR,73,175,4,0.9274,Sacramento,CA,
HighSchool,2018,180,Tre Turner,Northwest Guilford,Virginia Tech,WR,76,185,4,0.9273,Greensboro,NC,
HighSchool,2018,181,Dyami Brown,West Mecklenburg,North Carolina,ATH,74,180,4,0.9272,Charlotte,NC,
HighSchool,2018,182,Bobby Brown,Lamar,Texas A&M,DT,76,282,4,0.9267,Arlington,TX,
HighSchool,2018,183,Jaquayln Crawford,Rockdale,Oklahoma,ATH,69.5,161,4,0.9267,Rockdale,TX,
HighSchool,2018,184,Gurvan Hall,Palm Beach Gardens,Miami,S,70.5,173,4,0.9265,West Palm Beach,FL,
HighSchool,2018,185,Seth Williams,Paul W Bryant,Auburn,WR,75,212,4,0.9259,Cottondale,AL,
HighSchool,2018,186,Joseph Ossai,Oak Ridge,Texas,WDE,76,220,4,0.9257,Conroe,TX,
HighSchool,2018,187,Kyler Gordon,Archbishop Murphy,Washington,CB,71,177,4,0.9256,Everett,WA,
HighSchool,2018,188,Kalon Gervin,Cass Technical,Michigan State,CB,71,180,4,0.9251,Detroit,MI,
HighSchool,2018,189,Atanza Vongor,South Grand Prairie,TCU,S,73,200,4,0.9251,Grand Prairie,TX,
HighSchool,2018,190,Max Wright,Taylor,Texas A&M,SDE,76,270,4,0.9245,Katy,TX,
HighSchool,2018,191,Alim McNeill,Sanderson,NC State,DT,74,272,4,0.9234,Raleigh,NC,
HighSchool,2018,192,Jahan Dotson,Nazareth,Penn State,WR,71,165,4,0.9228,Nazareth,PA,
HighSchool,2018,193,Cameron Jurgens,Beatrice,Nebraska,TE,75,240,4,0.9227,Beatrice,NE,
HighSchool,2018,194,Marquan McCall,Oak Park,Kentucky,OG,76,320,4,0.9225,Oak Park,MI,
HighSchool,2018,195,Trey Dean,Dutchtown,Florida,S,74,180,4,0.9222,Hampton,GA,
HighSchool,2018,196,Tommy Bush,Samuel Clemens,Georgia,WR,77,191,4,0.9222,Schertz,TX,
HighSchool,2018,197,Zakoby McClain,Valdosta,Auburn,OLB,72,205,4,0.9221,Valdosta,GA,
HighSchool,2018,198,Jarell Cherry,Carter,LSU,WDE,75,224,4,0.9216,Dallas,TX,
HighSchool,2018,199,Kwantel Raines,Aliquippa,West Virginia,S,75,200,4,0.9213,Aliquippa,PA,
HighSchool,2018,200,Gilbert Frierson,Coral Gables Senior,Miami,CB,73,185,4,0.9211,Miami,FL,
HighSchool,2018,201,Dameon Pierce,Bainbridge,Florida,RB,71,205,4,0.9209,Bainbridge,GA,
HighSchool,2018,202,Asa Martin,Austin,Auburn,RB,71.5,200,4,0.9207,Decatur,AL,
HighSchool,2018,203,Elijah Moore,St. Thomas Aquinas,Ole Miss,WR,71,181,4,0.9205,Fort Lauderdale,FL,
HighSchool,2018,204,Joe Milton,Olympia,Michigan,PRO,77.5,230,4,0.9202,Orlando,FL,
HighSchool,2018,205,DaShaun White,Richland,Oklahoma,OLB,73,222,4,0.92,North Richland Hills,TX,
HighSchool,2018,206,Dakereon Joyner,Fort Dorchester,South Carolina,DUAL,74,206,4,0.9199,North Charleston,SC,
HighSchool,2018,207,Maurice Washington,Trinity Christian School,Nebraska,RB,73,190,4,0.919,Cedar Hill,TX,
HighSchool,2018,208,Sam Taimani,East,Washington,OG,74,320,4,0.919,Salt Lake City,UT,
HighSchool,2018,209,Jaycee Horn,Alpharetta,South Carolina,CB,72,190,4,0.9188,Alpharetta,GA,
HighSchool,2018,210,Mike Jones Jr.,IMG Academy,Clemson,OLB,72,228,4,0.9186,Bradenton,FL,
HighSchool,2018,211,Will Mallory,Providence,Miami,TE,77,207,4,0.9183,Jacksonville,FL,
HighSchool,2018,212,Austin Osborne,Mission Viejo,Washington,WR,74,188,4,0.918,Mission Viejo,CA,
HighSchool,2018,213,Andrew Chatfield,American Heritage,Florida,WDE,74,221,4,0.918,Fort Lauderdale,FL,
HighSchool,2018,214,Mychale Salahuddin,Woodson H.D.,Pittsburgh,APB,70,193,4,0.9179,Washington,DC,
HighSchool,2018,215,Braden Lenzy,Tigard,Notre Dame,ATH,72,175,4,0.9174,Portland,OR,
HighSchool,2018,216,Calvin Avery,Bishop Dunne,Illinois,DT,74,310,4,0.9174,Dallas,TX,
HighSchool,2018,217,K'Vaughan Pope,Dinwiddie County,Ohio State,ILB,74,210,4,0.917,Dinwiddie,VA,
HighSchool,2018,218,Curtis Dunlap,IMG Academy,Minnesota,OG,76,368,4,0.9168,Bradenton,FL,
HighSchool,2018,219,Javontae Jean-Baptiste,Bergen Catholic,Ohio State,OLB,77,215,4,0.9168,Oradell,NJ,
HighSchool,2018,220,Nik Bonitto,St. Thomas Aquinas,Oklahoma,OLB,74.5,204,4,0.9167,Fort Lauderdale,FL,
HighSchool,2018,221,Sevyn Banks,Jones,Ohio State,CB,73,180,4,0.9166,Orlando,FL,
HighSchool,2018,222,Malcolm Lamar,Armwood,Florida State,SDE,77,250,4,0.9154,Seffner,FL,
HighSchool,2018,223,Abdul-Malik McClain,J Serra Catholic,USC,WDE,76,230,4,0.9152,San Juan Capistrano,CA,
HighSchool,2018,224,Pat Freiermuth,Brooks School,Penn State,TE,77,250,4,0.9149,North Andover,MA,
HighSchool,2018,225,Jordan Moore,Yoakum,Texas A&M,S,71,192,4,0.9143,Yoakum,TX,
HighSchool,2018,226,Solomon Enis,North Canyon,Utah,WR,76,190,4,0.9139,Phoenix,AZ,
HighSchool,2018,227,Malcolm Epps,Dekaney,Texas,TE,77.5,218,4,0.9137,Houston,TX,
HighSchool,2018,228,Master Teague,Blackman,Ohio State,RB,71,210,4,0.9132,Murfreesboro,TN,
HighSchool,2018,229,Rondale Moore,Trinity,Purdue,WR,68.5,174,4,0.9123,Louisville,KY,
HighSchool,2018,230,Jairus Brents,Waggener Traditional,Louisville,CB,70,178,4,0.9122,Louisville,KY,
HighSchool,2018,231,Isaiah Bolden,Wesley Chapel,Florida State,CB,74,175,4,0.912,Zephyrhills,FL,
HighSchool,2018,232,Chris Murray,Mater Dei,UCLA,OG,75,300,4,0.9119,Santa Ana,CA,
HighSchool,2018,233,Juice Scruggs,Cathedral Prep,Penn State,OC,75,270,4,0.9118,Erie,PA,
HighSchool,2018,234,Gerry Bohanon,Earle,Baylor,DUAL,75,218,4,0.9117,Earle,AR,
HighSchool,2018,235,Jack West,Saraland,Stanford,PRO,76,217,4,0.9115,Saraland,AL,
HighSchool,2018,236,Trevor Trout,Chaminade,USC,DT,75,315,4,0.9115,Saint Louis,MO,
HighSchool,2018,237,BJ Hanspard,DeSoto,Baylor,ATH,72,170,4,0.9114,DeSoto,TX,
HighSchool,2018,238,Jesse Luketa,Mercyhurst Preparatory School,Penn State,ILB,75,238,4,0.9113,Erie,PA,
HighSchool,2018,239,Amari Gainer,Lawton Chiles,Florida State,OLB,74.5,204,4,0.9112,Tallahassee,FL,
HighSchool,2018,240,Robert Hicks,Miami Central,Louisville,ILB,72,237,4,0.9109,Miami,FL,
HighSchool,2018,241,Michael Wilson,Chaminade,Stanford,WR,74,180,4,0.9106,West Hills,CA,
HighSchool,2018,242,Divaad Wilson,Northwestern,Georgia,CB,72,180,4,0.9106,Miami,FL,
HighSchool,2018,243,Chasen Hines,Marshall,LSU,DT,74.5,335,4,0.9105,Marshall,TX,
HighSchool,2018,244,Spencer Webb,Christian Brothers,Oregon,TE,77,235,4,0.9103,Sacramento,CA,
HighSchool,2018,245,Alston Orji,Rockwall,Vanderbilt,ILB,74,230,4,0.9103,Rockwall,TX,
HighSchool,2018,246,Steven Jones,Chaparral,Oregon,OG,77,340,4,0.91,Temecula,CA,
HighSchool,2018,247,Cameron Rising,Newbury Park,Texas,PRO,74,209,4,0.9096,Newbury Park,CA,
