recruitType,year,ranking,name,school,committedTo,position,height,weight,stars,rating,city,stateProvince,country
HighSchool,2019,18,Brandon Smith,Louisa County,Penn State,ILB,76,228,5,0.9911,Mineral,VA,
HighSchool,2019,19,Nakobe Dean,Horn Lake,Georgia,ILB,72,220,5,0.9908,Horn Lake,MS,
HighSchool,2019,20,Garrett Wilson,Lake Travis,Ohio State,WR,71.5,175,5,0.9903,Austin,TX,
HighSchool,2019,21,Theo Wease,Allen,Oklahoma,WR,75,202,5,0.9903,Allen,TX,
HighSchool,2019,22,Travon Walker,Upson-Lee,Georgia,DT,77,285,5,0.9901,Thomaston,GA,
HighSchool,2019,23,Andrew Booth,Archer,Clemson,CB,73,188,5,0.9891,Lawrenceville,GA,
HighSchool,2019,24,George Pickens,Hoover,Georgia,WR,75.5,190,5,0.988,Hoover,AL,
HighSchool,2019,25,Owen Pappoe,Grayson,Auburn,OLB,72,210,5,0.9879,Loganville,GA,
HighSchool,2019,26,Clay Webb,Oxford,Georgia,OC,75,295,5,0.9877,Oxford,AL,
HighSchool,2019,27,Charles Cross,Laurel,Mississippi State,OT,77,270,5,0.9877,Laurel,MS,
HighSchool,2019,28,Wanya Morris,Grayson,Tennessee,OT,78,312,5,0.9871,Loganville,GA,
HighSchool,2019,29,Jerrion Ealy,Jackson Prep,Ole Miss,RB,70,200,5,0.987,Flowood,MS,
HighSchool,2019,30,Harry Miller,Buford,Ohio State,OC,75.5,305,5,0.9868,Buford,GA,
HighSchool,2019,31,Chris Hinton,Greater Atlanta Christian School,Michigan,DT,76,280,5,0.9867,Norcross,GA,
HighSchool,2019,32,Marcel Brooks,Marcus,LSU,OLB,74,195,5,0.9861,Flower Mound,TX,
HighSchool,2019,33,Bo Nix,Pinson Valley,Auburn,DUAL,73.5,207,5,0.9857,Pinson,AL,
HighSchool,2019,34,Jordan Whittington,Cuero,Texas,ATH,72,198,5,0.9836,Cuero,TX,
HighSchool,2019,35,Jayden Daniels,Cajon,Arizona State,DUAL,75,175,4,0.9832,San Bernardino,CA,
HighSchool,2019,36,Dominick Blaylock,Walton,Georgia,WR,73,195,4,0.9831,Marietta,GA,
HighSchool,2019,37,Tyrique Stevenson,Miami Southridge,Georgia,CB,72.5,202,4,0.9831,Homestead,FL,
HighSchool,2019,38,Kyle Ford,Orange Lutheran,USC,WR,74,212,4,0.9812,Orange,CA,
HighSchool,2019,39,Frank Ladson,South Dade,Clemson,WR,75,190,4,0.98,Miami,FL,
HighSchool,2019,40,Pierce Quick,Hewitt-Trussville,Alabama,OT,77,287,4,0.9789,Trussville,AL,
HighSchool,2019,41,Mykael Wright,Antelope Valley,Oregon,CB,71,180,4,0.9783,Lancaster,CA,
HighSchool,2019,42,Chris Steele,St. John Bosco,Florida,CB,73.5,187,4,0.9782,Bellflower,CA,
HighSchool,2019,43,Jordan Battle,St. Thomas Aquinas,Alabama,S,73,187,4,0.978,Fort Lauderdale,FL,
HighSchool,2019,44,Henry To'oto'o,De La Salle,Tennessee,OLB,74,230,4,0.9779,Concord,CA,
HighSchool,2019,45,Lewis Cine,Trinity Christian School,Georgia,S,74,180,4,0.9765,Cedar Hill,TX,
HighSchool,2019,46,Zach Charbonnet,Oaks Christian,Michigan,RB,74,215,4,0.976,Westlake Village,CA,
HighSchool,2019,47,Ishmael Sopsher,Amite,Alabama,DT,75.5,334,4,0.9757,Amite,LA,
HighSchool,2019,48,Kaiir Elam,The Benjamin School,Florida,CB,73,182,4,0.9755,North Palm Beach,FL,
HighSchool,2019,49,Jake Smith,Notre Dame Preparatory,Texas,WR,73,189,4,0.9752,Scottsdale,AZ,
HighSchool,2019,50,Akeem Dent,Palm Beach Central,Florida State,CB,71,180,4,0.9752,West Palm Beach,FL,
HighSchool,2019,51,Devontae Dobbs,Belleville,Michigan State,OG,76,304,4,0.9747,Belleville,MI,
HighSchool,2019,52,Joe Ngata,Folsom,Clemson,WR,75,205,4,0.9733,Folsom,CA,
HighSchool,2019,53,Baylor Cupp,Brock,Texas A&M,TE,78,240,4,0.9731,Brock,TX,
HighSchool,2019,54,Jeremiah Payton,Duncan U. Fletcher,Miami,WR,72.5,186,4,0.973,Neptune Beach,FL,
HighSchool,2019,55,Nick Cross,DeMatha Catholic,Maryland,S,72,206,4,0.9727,Hyattsville,MD,
HighSchool,2019,56,Drake Jackson,Centennial,USC,SDE,75,269,4,0.9725,Corona,CA,
HighSchool,2019,57,Julian Barnett,Belleville,Michigan State,CB,74,189,4,0.9724,Belleville,MI,
HighSchool,2019,58,Tyler Johnson,Oak Ridge,Texas,OT,77,308,4,0.9722,Conroe,TX,
HighSchool,2019,59,George Karlaftis,West Lafayette,Purdue,SDE,76,265,4,0.9705,West Lafayette,IN,
HighSchool,2019,60,Kyle Hamilton,Marist School,Notre Dame,S,75,190,4,0.97,Atlanta,GA,
HighSchool,2019,61,Quavaris Crouch,Harding University,Tennessee,ATH,72.5,237,4,0.9699,Charlotte,NC,
HighSchool,2019,62,Justin Eboigbe,Forest Park,Alabama,SDE,76.5,263,4,0.9698,Forest Park,GA,
HighSchool,2019,63,Jonah Tauanu'u,Narbonne,Oregon,OT,77,305,4,0.9695,Harbor City,CA,
HighSchool,2019,64,Ryan Hilinski,Orange Lutheran,South Carolina,PRO,75,230,4,0.9695,Orange,CA,
HighSchool,2019,65,Graham Mertz,Blue Valley North,Wisconsin,PRO,75,205,4,0.9689,Mission,KS,
HighSchool,2019,66,Trejan Bridges,Hebron,Oklahoma,WR,73,180,4,0.9687,Carrollton,TX,
HighSchool,2019,67,De'Gabriel Floyd,Westlake,Texas,ILB,73.5,231,4,0.9682,Westlake Village,CA,
HighSchool,2019,68,Mase Funa,Mater Dei,Oregon,ILB,74,245,4,0.9681,Santa Ana,CA,
HighSchool,2019,69,Charles Moore,Louisville,Auburn,SDE,76,268,4,0.9681,Louisville,MS,
HighSchool,2019,70,Dylan Wright,West Mesquite,Texas A&M,WR,76,215,4,0.9678,Mesquite,TX,
HighSchool,2019,71,Khris Bogle,Cardinal Gibbons,Florida,WDE,75.5,212,4,0.9677,Fort Lauderdale,FL,
HighSchool,2019,72,Brian Williams,Bishop Dunne,Texas A&M,S,73,211,4,0.9677,Dallas,TX,
HighSchool,2019,73,Nathan Pickering,Seminary,Mississippi State,DT,75.5,286,4,0.9675,Seminary,MS,
HighSchool,2019,74,Sean Rhyan,San Juan Hills,UCLA,OG,76.5,324,4,0.9671,San Juan Capistrano,CA,
HighSchool,2019,75,Jowon Briggs,Walnut Hills,Virginia,DT,74,295,4,0.9667,Cincinnati,OH,
HighSchool,2019,76,Amari Kight,Thompson,Alabama,OT,78.5,315,4,0.9648,Alabaster,AL,
HighSchool,2019,77,Byron Young,West Jones,Alabama,DT,74.5,290,4,0.9647,Laurel,MS,
HighSchool,2019,78,Shane Lee,St. Frances Academy,Alabama,ILB,72,243,4,0.9647,Baltimore,MD,
HighSchool,2019,79,Devyn Ford,North Stafford,Penn State,RB,71,195,4,0.9643,Stafford,VA,
HighSchool,2019,80,Demani Richardson,Waxahachie,Texas A&M,S,73,209,4,0.9629,Waxahachie,TX,
HighSchool,2019,81,Caedan Wallace,Hun School,Penn State,OG,77,288,4,0.9627,Princeton,NJ,
HighSchool,2019,82,Jameson Williams,Cardinal Ritter College Prep,Ohio State,WR,73.5,169,4,0.9621,Saint Louis,MO,
HighSchool,2019,83,Faatui Tuitele,St. Louis,Washington,DT,74.5,304,4,0.9609,Honolulu,HI,
HighSchool,2019,84,DeMarcco Hellams,DeMatha Catholic,Alabama,S,73,203,4,0.9603,Hyattsville,MD,
HighSchool,2019,85,Elijah Higgins,Bowie,Stanford,WR,75,214,4,0.9601,Austin,TX,
HighSchool,2019,86,Jacob Bandes,Pittsburg,Washington,DT,74,315,4,0.9599,Pittsburg,CA,
HighSchool,2019,87,Wandale Robinson,Western Hills,Nebraska,APB,69,175,4,0.9597,Frankfort,KY,
HighSchool,2019,88,Tyron Hopper,Roswell,Florida,OLB,74,197,4,0.9595,Roswell,GA,
HighSchool,2019,89,Rian Davis,Wekiva,Georgia,OLB,73.5,240,4,0.959,Apopka,FL,
HighSchool,2019,90,Mark-Antony Richards,Wellington,Auburn,ATH,73,195,4,0.9589,West Palm Beach,FL,
HighSchool,2019,91,Jeffery Carter,Mansfield Legacy,Alabama,CB,72,186,4,0.9588,Mansfield,TX,
HighSchool,2019,92,Adisa Isaac,Canarsie,Penn State,WDE,77,220,4,0.9584,Brooklyn,NY,
HighSchool,2019,93,Sam Howell,Sun Valley,North Carolina,DUAL,72,225,4,0.9582,Monroe,NC,
HighSchool,2019,94,Mycah Pittman,Calabasas,Oregon,WR,71,195,4,0.9578,Calabasas,CA,
HighSchool,2019,95,Zeke Correll,Anderson,Notre Dame,OC,76,285,4,0.9578,Cincinnati,OH,
HighSchool,2019,96,Erick Young,Fort Bend Bush,Texas A&M,CB,72,208,4,0.9576,Richmond,TX,
HighSchool,2019,97,Kardell Thomas,Southern University Lab School,LSU,OG,74.5,356,4,0.9572,Baton Rouge,LA,
HighSchool,2019,98,Noah Cain,IMG Academy,Penn State,RB,70,208,4,0.9568,Bradenton,FL,
HighSchool,2019,99,Marquez Beason,Duncanville,Illinois,ATH,70,177,4,0.9564,Duncanville,TX,
HighSchool,2019,100,Jaren Handy,Hattiesburg,Auburn,SDE,77,278,4,0.956,Hattiesburg,MS,
HighSchool,2019,101,William Putnam,Plant,Clemson,OG,75.5,295,4,0.9555,Tampa,FL,
HighSchool,2019,102,Brandon Turnage,Lafayette,Alabama,CB,73,185,4,0.9548,Oxford,MS,
HighSchool,2019,103,Treylon Burks,Warren,Arkansas,WR,75,225,4,0.9544,Warren,AR,
HighSchool,2019,104,Keon Zipperer,Lakeland,Florida,TE,74,240,4,0.9543,Lakeland,FL,
HighSchool,2019,105,Mazi Smith,East Kentwood,Michigan,DT,75,290,4,0.9536,Grand Rapids,MI,
HighSchool,2019,106,Doug Nester,Spring Valley,Virginia Tech,OG,78.5,305,4,0.9519,Huntington,WV,
HighSchool,2019,107,Tyler Owens,Plano East,Texas,S,74,197,4,0.9513,Plano,TX,
HighSchool,2019,108,Trente Jones,Grayson,Michigan,OT,78,282,4,0.9512,Loganville,GA,
HighSchool,2019,109,Mohamoud Diabate,Auburn,Florida,OLB,75,215,4,0.951,Auburn,AL,
HighSchool,2019,110,Christian Harris,University Lab,Alabama,ILB,73.5,235,4,0.9506,Baton Rouge,LA,
HighSchool,2019,111,Ramel Keyton,Marietta,Tennessee,WR,75,185,4,0.9503,Marietta,GA,
HighSchool,2019,112,Trey Palmer,Kentwood,LSU,WR,72,179,4,0.9499,Kentwood,LA,
HighSchool,2019,113,David Bell,Warren Central,Purdue,WR,73,200,4,0.9495,Indianapolis,IN,
HighSchool,2019,114,Cade Stover,Lexington,Ohio State,OLB,77,235,4,0.9487,Mansfield,OH,
HighSchool,2019,115,Ronnie Hickman,DePaul Catholic,Ohio State,S,73,200,4,0.9485,Wayne,NJ,
HighSchool,2019,116,Isaiah Williams,Trinity Catholic,Illinois,ATH,69.5,170,4,0.9479,Saint Louis,MO,
HighSchool,2019,117,Brendan Gant,Kathleen,Florida State,S,73,192,4,0.9477,Lakeland,FL,
HighSchool,2019,118,Quinn Carroll,Edina Senior,Notre Dame,OT,78,295,4,0.9472,Minneapolis,MN,
HighSchool,2019,119,Austin Jones,Bishop O'Dowd,Stanford,RB,70,195,4,0.9471,Oakland,CA,
HighSchool,2019,120,John Dunmore,Chaminade-Madonna Prep,Penn State,WR,74,172,4,0.9469,Hollywood,FL,
HighSchool,2019,121,Austin Stogner,Prestonwood Christian,Oklahoma,TE,78,235,4,0.9467,Plano,TX,
HighSchool,2019,122,Trezmen Marshall,Clinch County,Georgia,ILB,72,236,4,0.9464,Homerville,GA,
HighSchool,2019,123,Kevin Harris,Grayson,Alabama,WDE,76,228,4,0.9463,Loganville,GA,
HighSchool,2019,124,Enokk Vimahi,Kahuku,Ohio State,OG,76.5,263,4,0.9445,Kahuku,HI,
HighSchool,2019,125,Branson Bragg,Crandall,Stanford,OC,76,308,4,0.9444,Crandall,TX,
HighSchool,2019,126,Trent McDuffie,St. John Bosco,Washington,CB,71,187,4,0.9442,Bellflower,CA,
HighSchool,2019,127,Marcus Banks,Dekaney,Alabama,CB,72,166,4,0.9441,Houston,TX,
HighSchool,2019,128,Laiatu Latu,Jesuit,Washington,WDE,76,272,4,0.9435,Carmichael,CA,
HighSchool,2019,129,Maurice Hampton,Memphis University School,LSU,CB,72,205,4,0.9432,Memphis,TN,
HighSchool,2019,130,Sheridan Jones,Maury,Clemson,CB,73,175,4,0.9429,Norfolk,VA,
HighSchool,2019,131,Kenyatta Watson II,Grayson,Texas,CB,74,182,4,0.9427,Loganville,GA,
HighSchool,2019,132,Hudson Henry,Pulaski Academy,Arkansas,TE,77,230,4,0.9423,Little Rock,AR,
HighSchool,2019,133,Zion Puckett,Spalding,Auburn,S,72,200,4,0.942,Griffin,GA,
HighSchool,2019,134,Joseph Anderson,Oakland,South Carolina,SDE,76,268,4,0.9412,Murfreesboro,TN,
HighSchool,2019,135,Lance Wilhoite,Franklin Road Academy,Oregon,WR,74.5,186,4,0.9412,Nashville,TN,
HighSchool,2019,136,Puka Nacua,Orem,Washington,WR,74,190,4,0.9404,Orem,UT,
HighSchool,2019,137,Tyler Davis,Wekiva,Clemson,DT,73,293,4,0.9401,Apopka,FL,
HighSchool,2019,138,Siaki Ika,East,LSU,DT,74.5,372,4,0.94,Salt Lake City,UT,
HighSchool,2019,139,Tyrion Davis,Southern University Lab School,LSU,RB,73,235,4,0.9399,Baton Rouge,LA,
HighSchool,2019,140,Arjei Henderson,Fort Bend Travis,Florida,WR,73,183,4,0.9395,Richmond,TX,
HighSchool,2019,141,Stephen Herron Jr.,Trinity,Stanford,WDE,75.5,238,4,0.9389,Louisville,KY,
HighSchool,2019,142,Travis Jay,Madison County,Florida State,CB,73,185,4,0.9388,Madison,FL,
HighSchool,2019,143,Sean Dollars,Mater Dei,Oregon,APB,70,185,4,0.9387,Santa Ana,CA,
HighSchool,2019,144,Keiondre Jones,Callaway,Auburn,OG,76,341,4,0.9385,Hogansville,GA,
HighSchool,2019,145,Marcus Washington,Trinity Catholic,Texas,WR,74,191,4,0.9384,Saint Louis,MO,
HighSchool,2019,146,Nick Henrich,Burke,Nebraska,ILB,76,210,4,0.9383,Omaha,NE,
HighSchool,2019,147,Noa Pola-Gates,Williams Field,Nebraska,CB,71,165,4,0.9379,Gilbert,AZ,
HighSchool,2019,148,Derick Hall,Gulfport,Auburn,WDE,75.5,216,4,0.9378,Gulfport,MS,
HighSchool,2019,149,Joseph Charleston,Milton,Clemson,S,74,190,4,0.9376,Alpharetta,GA,
HighSchool,2019,150,Cameron Smith,Westwood,South Carolina,CB,73,168,4,0.9366,Blythewood,SC,
HighSchool,2019,151,Diwun Black,Osceola,Florida,ILB,75.5,216,4,0.9356,Kissimmee,FL,
HighSchool,2019,152,Isaiah Spiller,Klein Collins,Texas A&M,RB,72.5,201,4,0.9351,Spring,TX,
HighSchool,2019,153,Bryce Benhart,Lakeville North,Nebraska,OT,81,287,4,0.9349,Lakeville,MN,
HighSchool,2019,154,Ray Parker,Ruston,LSU,OT,77,270,4,0.9341,Ruston,LA,
HighSchool,2019,155,Dannis Jackson,Sumrall,Ole Miss,WR,73,187,4,0.9333,Sumrall,MS,
HighSchool,2019,156,Jaylen McCollough,Hillgrove,Tennessee,S,72,194,4,0.9331,Powder Springs,GA,
HighSchool,2019,157,Jaquaze Sorrells,Winter Park,South Carolina,DT,74.5,310,4,0.9331,Orlando,FL,
HighSchool,2019,158,King Mwikuta,Troup County,Alabama,WDE,77,240,4,0.933,West Point,GA,
HighSchool,2019,159,Donte Starks,John Ehret,LSU,ILB,73,225,4,0.933,Marrero,LA,
HighSchool,2019,160,Christian Williams,Daphne,Miami,CB,73,182,4,0.9328,Daphne,AL,
HighSchool,2019,161,Bill Norton,Christian Brothers,Georgia,SDE,78,275,4,0.9326,Memphis,TN,
HighSchool,2019,162,Jaden Payoute,Lloyd C. Bird,Virginia Tech,ATH,74,195,4,0.9326,Chesterfield,VA,
HighSchool,2019,163,Jeremiah Criddell,Mater Dei,Oklahoma,S,71,188,4,0.9325,Santa Ana,CA,
HighSchool,2019,164,Braylen Ingraham,St. Thomas Aquinas,Alabama,SDE,76,260,4,0.9321,Fort Lauderdale,FL,
HighSchool,2019,165,David Gbenda,Cinco Ranch,Texas,ILB,72,218,4,0.9313,Katy,TX,
HighSchool,2019,166,Devonta Lee,Amite,LSU,ATH,74,212,4,0.9312,Amite,LA,
HighSchool,2019,167,Dontae Lucas,IMG Academy,Florida State,OG,75,323,4,0.931,Miami,FL,
HighSchool,2019,168,Savion Jackson,Clayton,NC State,SDE,75,260,4,0.9309,Clayton,NC,
HighSchool,2019,169,Brayden Liebrock,Chandler,Texas,TE,77,220,4,0.9307,Chandler,AZ,
HighSchool,2019,170,Bryton Constantin,University Lab,Clemson,OLB,74.5,207,4,0.9304,Baton Rouge,LA,
HighSchool,2019,171,Dylan Morris,Graham-Kapowsin,Washington,PRO,73,195,4,0.9304,Graham,WA,
HighSchool,2019,172,Jacob Lacey,South Warren,Notre Dame,DT,74,285,4,0.9304,Bowling Green,KY,
HighSchool,2019,173,Stacey Wilkins,Camden Fairview,Oklahoma,OT,77,284,4,0.9298,Camden,AR,
HighSchool,2019,174,Nolan Rumler,Archbishop Hoban,Michigan,OG,76,290,4,0.9295,Akron,OH,
HighSchool,2019,175,Cornelius Johnson,Brunswick School,Michigan,WR,74,195,4,0.9294,Greenwich,CT,
HighSchool,2019,176,Trevor Keegan,Crystal Lake South,Michigan,OT,78,310,4,0.9288,Crystal Lake,IL,
HighSchool,2019,177,Darrian Dalcourt,St. Frances Academy,Alabama,OG,75,290,4,0.9285,Baltimore,MD,
HighSchool,2019,178,Ty Robinson,Higley,Nebraska,SDE,77,283,4,0.9284,Gilbert,AZ,
HighSchool,2019,179,Lance Dixon,West Bloomfield,Penn State,OLB,74,201,4,0.9276,West Bloomfield,MI,
HighSchool,2019,180,Taulia Tagovailoa,Thompson,Alabama,PRO,71,214,4,0.9269,Alabaster,AL,
HighSchool,2019,181,Sampson James,Avon,Indiana,RB,73,211,4,0.9255,Avon,IN,
HighSchool,2019,182,De'Monte Russell,Provine,Mississippi State,WDE,76,216,4,0.9255,Jackson,MS,
HighSchool,2019,183,Andrew Kristofic,Pine-Richland,Notre Dame,OT,77,282,4,0.9254,Gibsonia,PA,
HighSchool,2019,184,Eric Gray,Lausanne Collegiate School,Tennessee,APB,69.5,194,4,0.9244,Memphis,TN,
HighSchool,2019,185,John Olmstead,Saint Joseph,Notre Dame,OT,78,300,4,0.9242,Metuchen,NJ,
HighSchool,2019,186,Max Williams,Junipero Serra,USC,CB,68,173,4,0.9235,Gardena,CA,
HighSchool,2019,187,Kenny McIntosh,University School,Georgia,RB,72.5,218,4,0.9233,Fort Lauderdale,FL,
HighSchool,2019,188,Keontra Smith,Chaminade-Madonna Prep,Miami,S,71,192,4,0.9227,Hollywood,FL,
HighSchool,2019,189,Woodi Washington,Oakland,Oklahoma,CB,71,175,4,0.9225,Murfreesboro,TN,
HighSchool,2019,190,Chris Adimora,Mayfair,Texas,S,73.5,192,4,0.9218,Lakewood,CA,
HighSchool,2019,191,C.J. Clark,North Stanly,NC State,DT,75,303,4,0.9216,New London,NC,
HighSchool,2019,192,Joshua Pakola,St. Francis,Stanford,SDE,75,267,4,0.9214,Mountain View,CA,
HighSchool,2019,193,Ge'mon Eaford,Deerfield Beach,Oregon,OLB,72,217,4,0.9211,Deerfield Beach,FL,
HighSchool,2019,194,Jalen Curry,St Pius X,Arizona,WR,74.5,208,4,0.9209,Houston,TX,
HighSchool,2019,195,Maninoa Tufono,Punahou,USC,ILB,75,225,4,0.9203,Honolulu,HI,
HighSchool,2019,196,Makiya Tongue,University Lab,Georgia,ATH,74,210,4,0.9194,Baton Rouge,LA,
HighSchool,2019,197,Bryan Hudson,Scott County,Virginia Tech,OG,76,292,4,0.9189,Georgetown,KY,
HighSchool,2019,198,Joseph Weté,Gonzaga,Oklahoma,WDE,76,220,4,0.9187,Washington,DC,
HighSchool,2019,199,Daniel Heimuli,Menlo-Atherton,Washington,ILB,74,225,4,0.9187,Menlo Park,CA,
HighSchool,2019,200,Jalen Perry,Dacula,Michigan,CB,73,188,4,0.9186,Dacula,GA,
HighSchool,2019,201,Josh Delgado,IMG Academy,Oregon,WR,71,181,4,0.9182,Bradenton,FL,
HighSchool,2019,202,Quashon Fuller,Lehigh Senior,Florida State,SDE,74.5,270,4,0.9182,Lehigh Acres,FL,
HighSchool,2019,203,Kam Brown,Colleyville Heritage,Texas A&M,WR,72,170,4,0.9182,Colleyville,TX,
HighSchool,2019,204,Milton Wright,Christian Academy Of Louisville,Purdue,WR,75,200,4,0.918,Louisville,KY,
HighSchool,2019,205,Jaleel McRae,IMG Academy,Florida State,OLB,74,230,4,0.918,New Smyrna Beach,FL,
HighSchool,2019,206,Anthony Bradford,Muskegon,LSU,OG,77,355,4,0.9179,Muskegon,MI,
HighSchool,2019,207,Avery Huff,St. Thomas Aquinas,Miami,OLB,75,200,4,0.9177,Fort Lauderdale,FL,
HighSchool,2019,208,Isaiah Rutherford,Jesuit,Notre Dame,CB,72,192,4,0.9171,Carmichael,CA,
HighSchool,2019,209,Grayson Boomer,Collinsville,Oklahoma State,TE,77,230,4,0.9169,Collinsville,OK,
HighSchool,2019,210,Jahfari Harvey,Vero Beach,Miami,WDE,76,225,4,0.9165,Fort Pierce,FL,
HighSchool,2019,211,Isaiah Foskey,De La Salle,Notre Dame,WDE,76,233,4,0.9164,Concord,CA,
HighSchool,2019,212,Osita Ekwonu,Providence Day School,Notre Dame,ILB,74,220,4,0.9163,Charlotte,NC,
HighSchool,2019,213,Khafre Brown,West Mecklenburg,North Carolina,WR,72,176,4,0.9161,Charlotte,NC,
HighSchool,2019,214,Xavier Truss,Bishop Hendricken,Georgia,OT,78.5,316,4,0.9158,Warwick,RI,
HighSchool,2019,215,Jonathan Mingo,Brandon,Ole Miss,WR,74,200,4,0.9157,Brandon,MS,
HighSchool,2019,216,Taisun Phommachanh,Avon Old Farms,Clemson,DUAL,75,194,4,0.9156,Bridgeport,CT,
HighSchool,2019,217,Jarrian Jones,Northwest Rankin,Mississippi State,S,73,185,4,0.9147,Flowood,MS,
HighSchool,2019,218,Cam'Ron Kelly,Oscar Smith,Auburn,ATH,73,190,4,0.9145,Chesapeake,VA,
HighSchool,2019,219,Joshua Calvert,Oaks Christian,Washington,ILB,73.5,227,4,0.9144,Westlake Village,CA,
HighSchool,2019,220,Derrian Brown,Buford,Texas,RB,71,188,4,0.9139,Buford,GA,
HighSchool,2019,221,Kalen DeLoach,Islands,Florida State,OLB,72,206,4,0.9138,Savannah,GA,
HighSchool,2019,222,Jaden Davis,St. Thomas Aquinas,Oklahoma,CB,69,166,4,0.9138,Fort Lauderdale,FL,
HighSchool,2019,223,Anthony Solomon,St. Thomas Aquinas,Michigan,OLB,72,190,4,0.9137,Fort Lauderdale,FL,
HighSchool,2019,224,Isaiah Hazel,Dr. Henry Wise,Maryland,WR,73,190,4,0.9134,Upper Marlboro,MD,
HighSchool,2019,225,Deondrick Glass,Katy,Oklahoma State,RB,71,200,4,0.9133,Katy,TX,
HighSchool,2019,226,Tyus Fields,William Amos Hough,Tennessee,CB,70,191,4,0.9131,Cornelius,NC,
HighSchool,2019,227,Warren McClendon,Brunswick,Georgia,OT,76,318,4,0.9131,Brunswick,GA,
HighSchool,2019,228,Trey Knox,Blackman,Arkansas,WR,77,215,4,0.9129,Murfreesboro,TN,
HighSchool,2019,229,Max Duggan,Lewis Central,TCU,DUAL,74,190,4,0.9127,Council Bluffs,IA,
HighSchool,2019,230,Litchfield Ajavon,Episcopal,Notre Dame,S,72.5,189,4,0.9126,Alexandria,VA,
HighSchool,2019,231,Steele Chambers,Blessed Trinity Catholic,Ohio State,ATH,73,215,4,0.9126,Roswell,GA,
HighSchool,2019,232,Jackson Lampley,Montgomery Bell Academy,Tennessee,OG,76,300,4,0.9124,Nashville,TN,
HighSchool,2019,233,Anthony Harris,Havelock,Tennessee,S,73.5,171,4,0.9123,Havelock,NC,
HighSchool,2019,234,Braedon Mowry,Taylor,Texas A&M,WDE,76,225,4,0.9115,Katy,TX,
HighSchool,2019,235,Hank Bachmeier,Murrieta Valley,Boise State,PRO,75,188,4,0.9114,Murrieta,CA,
HighSchool,2019,236,Ryland Goede,Kennesaw Mountain,Georgia,TE,78,240,4,0.9112,Acworth,GA,
HighSchool,2019,237,Roschon Johnson,Port Neches-Groves,Texas,DUAL,73,192,4,0.9111,Port Neches,TX,
HighSchool,2019,238,Garrett Shrader,Charlotte Christian,Mississippi State,DUAL,76.5,215,4,0.9106,Charlotte,NC,
HighSchool,2019,239,Jude Wolfe,St. John Bosco,USC,TE,77.5,249,4,0.9106,Bellflower,CA,
HighSchool,2019,240,Stephon Wright,Cathedral,Arizona State,SDE,75,260,4,0.9105,Los Angeles,CA,
HighSchool,2019,241,Chez Mellusi,Naples,Clemson,RB,71,190,4,0.9105,Naples,FL,
HighSchool,2019,242,Deyavie Hammond,Lakeland,Florida,OG,75,353,4,0.9104,Lakeland,FL,
HighSchool,2019,243,Lloyd Summerall,Lakeland,Florida,WDE,77,220,4,0.91,Lakeland,FL,
HighSchool,2019,244,Keilan Robinson,St. John's College HS,Alabama,RB,69,184,4,0.9094,Washington,DC,
HighSchool,2019,245,Marcus Stripling,Mayde Creek,Oklahoma,SDE,74.5,260,4,0.9093,Houston,TX,
HighSchool,2019,246,Patrick Herbert,Sheldon,Oregon,TE,77,225,4,0.909,Eugene,OR,
